TRANSACTION_ID,STORE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITY,UNIT_PRICE,TOTAL_AMOUNT,TRANSACTION_DT
T0000349,S159,P0243,C000675,3,670.66,2011.98,2022-11-27 17:12:24
T0000350,S187,P0338,C002896,6,304.87,1829.22,2021-04-07 04:41:16
T0000351,S045,P0173,C002528,4,540.33,2161.32,2021-08-29 05:41:53
T0000352,S196,P0095,C001946,3,695.3,2085.9,2023-02-03 09:47:48
T0000353,S074,P0347,C002336,6,373.36,2240.16,2022-10-07 22:45:45
T0000354,S004,P0127,C002790,1,226.6,226.6,2023-07-17 20:59:32
T0000355,S082,P0280,C000543,6,527.44,3164.64,2022-05-30 15:34:51
T0000356,S121,P0495,C001804,3,553.86,1661.58,2022-05-02 22:31:38
T0000357,S097,P0227,C002732,8,195.99,1567.92,2023-12-02 06:57:49
T0000358,S145,P0006,C001818,6,440.21,2641.26,2021-06-14 14:49:21
T0000359,S052,P0279,C000019,7,545.99,3821.93,2023-05-23 06:35:26
T0000360,S104,P0387,C001978,10,126.38,1263.8,2022-09-05 00:28:26
T0000361,S156,P0356,C002369,1,552.88,552.88,2023-07-30 07:35:44
T0000362,S120,P0369,C000558,3,578.09,1734.27,2024-06-18 04:03:16
T0000363,S128,P0200,C001124,9,290.98,2618.82,2021-01-31 07:55:08
T0000364,S103,P0036,C001171,6,205.16,1230.96,2022-09-14 09:07:57
T0000365,S007,P0348,C002941,3,561.12,1683.36,2024-05-03 02:54:24
T0000366,S157,P0186,C001567,6,375.17,2251.02,2021-02-09 11:49:44
T0000367,S192,P0268,C001151,9,220.76,1986.84,2022-09-08 02:34:58
T0000368,S164,P0139,C002338,3,520.2,1560.6,2021-09-17 19:34:43
T0000369,S058,P0429,C001344,7,420.63,2944.41,2021-03-11 04:52:12
T0000370,S035,P0429,C002431,4,420.63,1682.52,2023-01-01 02:19:53
T0000371,S021,P0340,C001998,5,714.9,3574.5,2023-11-13 23:06:36
T0000372,S104,P0097,C001702,10,661.82,6618.2,2022-05-12 19:40:21
T0000373,S189,P0024,C001435,9,640.56,5765.04,2022-06-03 14:15:36
T0000374,S009,P0243,C000025,5,670.66,3353.3,2022-04-14 12:16:48
T0000375,S172,P0358,C000430,8,437.68,3501.44,2023-02-07 22:04:20
T0000376,S050,P0042,C001793,3,171.96,515.88,2023-05-15 02:22:56
T0000377,S009,P0278,C002759,5,460.37,2301.85,2022-10-31 14:27:21
T0000378,S052,P0474,C002642,2,249.11,498.22,2022-05-29 16:16:10
T0000379,S175,P0303,C001627,2,100.62,201.24,2022-01-03 15:21:30
T0000380,S086,P0026,C002161,9,541.25,4871.25,2024-12-28 22:09:41
T0000381,S155,P0250,C001476,6,590.08,3540.48,2023-11-02 11:39:06
T0000382,S050,P0455,C001937,10,62.39,623.9,2024-05-16 17:21:44
T0000383,S138,P0478,C002096,2,583.32,1166.64,2023-05-23 15:15:52
T0000384,S132,P0326,C000177,10,519.47,5194.7,2023-04-09 12:00:57
T0000385,S020,P0054,C002353,9,214.7,1932.3,2023-11-06 20:09:32
T0000386,S115,P0147,C002638,5,604.85,3024.25,2024-12-15 17:17:09
T0000387,S050,P0406,C000741,2,748.99,1497.98,2023-08-31 23:19:04
T0000388,S116,P0261,C001323,5,526.39,2631.95,2022-10-14 16:47:53
T0000389,S074,P0459,C001954,8,114.1,912.8,2021-02-17 14:26:52
T0000390,S011,P0267,C002613,6,418.5,2511.0,2022-11-26 20:06:06
T0000391,S185,P0260,C002744,4,313.93,1255.72,2022-10-02 19:40:17
T0000392,S096,P0442,C001697,5,573.45,2867.25,2022-04-20 06:04:00
T0000393,S120,P0362,C001496,5,231.57,1157.85,2021-06-18 02:34:57
T0000394,S186,P0423,C001318,7,493.9,3457.3,2023-01-16 05:28:24
T0000395,S122,P0233,C000210,2,618.4,1236.8,2024-08-08 12:32:05
T0000396,S099,P0083,C001597,7,615.19,4306.33,2024-07-01 20:33:08
T0000397,S138,P0042,C002212,1,171.96,171.96,2023-01-23 04:34:46
T0000398,S116,P0414,C002408,3,133.13,399.39,2021-02-24 01:38:29
T0000399,S143,P0167,C001044,7,561.52,3930.64,2022-05-03 03:42:41
T0000400,S109,P0369,C001137,7,578.09,4046.63,2021-03-22 14:33:12
T0000401,S176,P0206,C002600,5,458.41,2292.05,2024-03-01 07:19:01
T0000402,S042,P0123,C001986,6,160.89,965.34,2022-11-05 19:36:52
T0000403,S054,P0264,C002133,4,495.85,1983.4,2022-04-06 08:15:18
T0000404,S168,P0046,C001079,10,144.88,1448.8,2022-05-25 23:41:49
T0000405,S040,P0184,C001170,9,127.6,1148.4,2022-10-27 21:02:34
T0000406,S176,P0085,C002055,3,708.25,2124.75,2021-01-17 14:20:17
T0000407,S110,P0223,C001319,4,710.17,2840.68,2022-06-14 18:12:15
T0000408,S157,P0230,C002859,2,543.69,1087.38,2021-03-13 20:39:29
T0000409,S006,P0011,C000622,9,595.02,5355.18,2021-06-18 00:00:15
T0000410,S011,P0011,C000841,3,595.02,1785.06,2023-05-07 14:32:02
T0000411,S105,P0435,C000369,8,479.31,3834.48,2024-02-23 00:28:34
T0000412,S131,P0368,C002095,7,253.58,1775.06,2022-06-10 11:13:47
T0000413,S178,P0320,C002885,10,31.2,312.0,2021-05-23 14:15:12
T0000414,S037,P0489,C002025,8,152.98,1223.84,2023-04-28 12:35:09
T0000415,S001,P0076,C003000,10,564.13,5641.3,2022-08-28 05:53:28
T0000416,S091,P0032,C000349,3,602.02,1806.06,2021-09-30 20:53:41
T0000417,S030,P0186,C000825,6,375.17,2251.02,2022-02-20 16:37:15
T0000418,S084,P0300,C000641,8,685.4,5483.2,2021-05-30 21:33:59
T0000419,S119,P0443,C001619,7,461.88,3233.16,2021-08-27 13:41:18
T0000420,S043,P0148,C000559,10,390.62,3906.2,2022-01-24 07:44:26
T0000421,S136,P0013,C000449,1,665.82,665.82,2023-08-30 01:37:04
T0000422,S030,P0225,C001889,5,239.52,1197.6,2022-09-24 14:25:36
T0000423,S006,P0277,C000906,5,488.18,2440.9,2024-02-20 13:39:45
T0000424,S068,P0295,C000480,8,622.47,4979.76,2022-10-25 00:20:49
T0000425,S117,P0281,C000829,2,308.61,617.22,2021-09-28 07:27:41
T0000426,S057,P0060,C001307,4,357.36,1429.44,2022-07-13 21:47:32
T0000427,S128,P0194,C000709,2,241.76,483.52,2023-10-01 10:26:20
T0000428,S019,P0327,C000123,4,605.43,2421.72,2023-07-16 12:41:10
T0000429,S027,P0153,C000437,7,313.81,2196.67,2022-07-28 20:25:48
T0000430,S188,P0378,C001673,7,376.48,2635.36,2023-12-18 21:01:59
T0000431,S144,P0096,C000777,10,291.7,2917.0,2023-07-19 07:00:54
T0000432,S166,P0067,C001824,9,714.86,6433.74,2023-03-17 01:10:12
T0000433,S041,P0416,C002154,5,338.45,1692.25,2024-11-25 22:44:00
T0000434,S200,P0212,C000883,6,682.4,4094.4,2023-01-21 12:57:15
T0000435,S168,P0342,C000069,2,562.89,1125.78,2021-10-17 02:25:01
T0000436,S169,P0308,C002748,10,676.17,6761.7,2021-06-15 09:33:32
T0000437,S174,P0304,C002929,10,711.16,7111.6,2022-12-14 04:42:12
T0000438,S083,P0098,C001380,10,674.86,6748.6,2023-01-19 08:36:55
T0000439,S002,P0043,C002345,7,754.62,5282.34,2023-01-18 09:53:16
T0000440,S146,P0374,C001999,1,501.2,501.2,2022-11-21 22:42:10
T0000441,S075,P0497,C001050,6,736.28,4417.68,2024-10-20 21:23:12
T0000442,S146,P0052,C001065,6,759.64,4557.84,2021-10-30 02:33:36
T0000443,S002,P0071,C000154,4,429.6,1718.4,2023-10-30 19:51:10
T0000444,S171,P0244,C000007,8,366.27,2930.16,2021-05-30 08:59:20
T0000445,S191,P0326,C001760,1,519.47,519.47,2022-08-13 04:47:05
T0000446,S018,P0073,C000407,1,776.17,776.17,2021-03-11 10:25:26
T0000447,S105,P0278,C001988,10,460.37,4603.7,2023-08-24 12:52:36
T0000448,S037,P0042,C000166,1,171.96,171.96,2023-12-14 10:21:18
T0000449,S142,P0221,C001285,5,353.27,1766.35,2021-12-26 12:38:08
T0000450,S174,P0483,C001357,7,397.64,2783.48,2024-12-13 18:49:52
T0000451,S099,P0417,C000583,3,309.14,927.42,2021-12-05 22:28:34
T0000452,S015,P0488,C002636,6,544.2,3265.2,2022-06-30 10:18:41
T0000453,S025,P0236,C000363,1,571.83,571.83,2022-12-13 13:56:08
T0000454,S128,P0110,C002460,3,586.28,1758.84,2024-06-23 07:52:57
T0000455,S179,P0445,C002641,7,732.34,5126.38,2024-03-20 01:11:59
T0000456,S120,P0005,C001557,5,643.09,3215.45,2024-10-23 18:47:59
T0000457,S166,P0253,C000581,4,166.4,665.6,2022-11-16 19:05:42
T0000458,S200,P0399,C002985,4,693.34,2773.36,2024-02-25 23:02:10
T0000459,S148,P0342,C002703,6,562.89,3377.34,2021-06-19 16:49:30
T0000460,S094,P0326,C000569,1,519.47,519.47,2022-09-15 16:55:01
T0000461,S124,P0012,C000164,5,626.47,3132.35,2023-12-04 07:06:49
T0000462,S179,P0004,C002815,8,566.84,4534.72,2023-03-12 04:43:27
T0000463,S119,P0449,C001019,3,623.8,1871.4,2023-01-12 12:28:59
T0000464,S055,P0280,C000646,8,527.44,4219.52,2022-09-21 07:51:50
T0000465,S143,P0120,C000639,7,65.41,457.87,2021-11-27 04:38:31
T0000466,S087,P0030,C001744,4,266.1,1064.4,2022-09-15 19:16:41
T0000467,S054,P0234,C000966,3,122.39,367.17,2022-04-20 00:06:12
T0000468,S019,P0134,C001683,5,794.37,3971.85,2023-05-19 17:34:34
T0000469,S094,P0475,C000123,4,410.31,1641.24,2023-12-22 02:02:45
T0000470,S155,P0168,C001209,2,372.42,744.84,2024-01-14 11:28:55
T0000471,S178,P0085,C000253,4,708.25,2833.0,2024-04-12 18:01:19
T0000472,S027,P0433,C000179,2,643.5,1287.0,2024-11-18 00:42:50
T0000473,S071,P0387,C001108,4,126.38,505.52,2022-03-23 01:18:19
T0000474,S094,P0391,C000178,10,65.01,650.1,2024-01-10 01:56:39
T0000475,S149,P0301,C000989,5,617.6,3088.0,2021-03-26 21:06:48
T0000476,S105,P0357,C000081,1,371.83,371.83,2023-12-20 17:30:11
T0000477,S104,P0258,C001195,9,301.0,2709.0,2023-03-15 13:36:00
T0000478,S084,P0267,C002748,5,418.5,2092.5,2021-11-15 05:55:33
T0000479,S090,P0095,C001903,8,695.3,5562.4,2023-03-11 19:01:34
T0000480,S091,P0240,C001375,6,473.33,2839.98,2024-11-20 15:49:40
T0000481,S197,P0454,C001202,5,765.05,3825.25,2021-10-17 21:09:54
T0000482,S045,P0254,C002023,6,610.92,3665.52,2021-02-17 03:08:48
T0000483,S155,P0108,C000600,6,703.13,4218.78,2021-09-25 14:50:53
T0000484,S113,P0160,C002498,5,64.92,324.6,2021-10-09 06:48:33
T0000485,S196,P0434,C000709,2,234.46,468.92,2023-05-20 14:01:52
T0000486,S015,P0314,C001456,3,115.61,346.83,2022-01-26 18:32:22
T0000487,S027,P0500,C001125,10,282.65,2826.5,2024-01-27 16:23:12
T0000488,S020,P0353,C001179,3,139.94,419.82,2021-02-14 08:05:50
T0000489,S171,P0163,C001870,8,329.26,2634.08,2023-07-10 22:40:34
T0000490,S057,P0062,C000725,5,84.99,424.95,2021-04-14 10:33:17
T0000491,S151,P0126,C002120,7,385.09,2695.63,2024-12-27 07:45:37
T0000492,S097,P0076,C000939,2,564.13,1128.26,2023-10-02 12:18:13
T0000493,S164,P0180,C000836,4,445.97,1783.88,2023-08-15 07:17:07
T0000494,S162,P0153,C001979,8,313.81,2510.48,2024-08-24 15:43:10
T0000495,S056,P0032,C002938,7,602.02,4214.14,2022-10-18 19:31:35
T0000496,S092,P0261,C000586,8,526.39,4211.12,2023-06-02 12:58:06
T0000497,S077,P0473,C002579,7,37.14,259.98,2024-06-27 21:21:50
T0000498,S018,P0177,C002769,9,481.51,4333.59,2024-03-13 17:48:57
T0000499,S057,P0326,C000117,4,519.47,2077.88,2024-12-30 17:53:57
T0000500,S193,P0262,C001314,9,326.05,2934.45,2021-07-30 09:46:11
T0000501,S172,P0397,C002771,5,368.5,1842.5,2024-07-29 04:37:10
T0000502,S146,P0269,C002912,4,433.53,1734.12,2023-04-17 19:22:27
T0000503,S120,P0210,C000469,10,109.77,1097.7,2021-02-13 16:44:51
T0000504,S081,P0013,C001298,7,665.82,4660.74,2021-06-10 03:36:35
T0000505,S184,P0178,C001447,6,626.26,3757.56,2021-07-18 01:34:44
T0000506,S127,P0477,C001225,10,284.63,2846.3,2024-07-05 19:50:35
T0000507,S032,P0288,C002135,7,148.77,1041.39,2024-05-25 13:52:35
T0000508,S027,P0045,C001525,9,87.04,783.36,2023-12-17 22:08:34
T0000509,S008,P0033,C001999,2,196.62,393.24,2023-10-27 15:57:39
T0000510,S033,P0304,C001869,1,711.16,711.16,2021-06-12 06:46:33
T0000511,S107,P0260,C000876,2,313.93,627.86,2022-12-31 14:46:49
T0000512,S044,P0332,C001069,3,654.85,1964.55,2021-05-04 14:12:43
T0000513,S013,P0192,C002618,2,86.59,173.18,2021-07-17 14:42:04
T0000514,S160,P0394,C001973,7,524.27,3669.89,2024-06-03 00:22:56
T0000515,S088,P0137,C001011,6,671.29,4027.74,2021-11-08 14:45:44
T0000516,S142,P0404,C000514,2,68.97,137.94,2024-05-23 10:49:36
T0000517,S182,P0230,C000343,10,543.69,5436.9,2021-01-03 04:46:09
T0000518,S171,P0127,C000710,8,226.6,1812.8,2024-12-17 03:50:10
T0000519,S009,P0482,C002856,8,545.33,4362.64,2022-05-20 04:35:15
T0000520,S088,P0487,C001851,6,533.34,3200.04,2024-06-30 05:06:01
T0000521,S031,P0481,C000742,4,426.77,1707.08,2021-03-15 07:23:04
T0000522,S077,P0261,C002512,10,526.39,5263.9,2024-07-27 02:14:12
T0000523,S084,P0210,C002920,5,109.77,548.85,2022-02-23 02:58:20
T0000524,S114,P0071,C000323,1,429.6,429.6,2024-08-16 23:48:46
T0000525,S072,P0431,C001619,4,658.13,2632.52,2021-05-17 02:35:24
T0000526,S135,P0355,C001583,8,308.86,2470.88,2021-02-03 23:44:12
T0000527,S018,P0290,C002202,8,310.51,2484.08,2023-12-31 07:37:05
T0000528,S090,P0011,C002796,6,595.02,3570.12,2022-09-09 10:44:49
T0000529,S093,P0318,C000777,2,42.66,85.32,2024-01-26 03:52:52
T0000530,S057,P0498,C000390,3,668.16,2004.48,2023-01-06 10:38:32
T0000531,S114,P0002,C002365,10,754.93,7549.3,2023-10-21 07:01:48
T0000532,S066,P0422,C000424,4,752.99,3011.96,2023-01-03 23:42:45
T0000533,S006,P0478,C001401,5,583.32,2916.6,2024-11-19 00:13:45
T0000534,S116,P0460,C001687,5,69.09,345.45,2023-09-16 03:59:21
T0000535,S167,P0285,C002793,7,89.42,625.94,2024-11-17 04:43:45
T0000536,S162,P0301,C001106,4,617.6,2470.4,2023-04-18 19:57:50
T0000537,S177,P0057,C000777,2,55.13,110.26,2022-08-29 12:07:32
T0000538,S060,P0386,C002522,5,518.99,2594.95,2024-02-07 23:40:04
T0000539,S003,P0399,C001920,3,693.34,2080.02,2021-02-16 16:02:35
T0000540,S196,P0273,C001025,6,283.86,1703.16,2024-09-26 18:51:39
T0000541,S071,P0169,C002195,5,106.5,532.5,2021-04-21 06:26:11
T0000542,S034,P0083,C001817,8,615.19,4921.52,2023-02-15 00:12:39
T0000543,S034,P0050,C002270,1,692.33,692.33,2023-05-18 15:47:36
T0000544,S125,P0065,C001376,3,755.86,2267.58,2023-07-08 21:30:14
T0000545,S050,P0385,C002977,5,681.37,3406.85,2022-06-06 09:52:01
T0000546,S090,P0456,C000504,10,741.49,7414.9,2021-03-20 14:46:00
T0000547,S113,P0251,C001218,3,109.16,327.48,2021-05-14 00:16:58
T0000548,S195,P0495,C002281,4,553.86,2215.44,2021-01-31 15:08:30
T0000549,S054,P0371,C001134,5,639.89,3199.45,2022-02-14 17:50:19
T0000550,S027,P0010,C002798,9,574.63,5171.67,2022-06-09 06:04:59
T0000551,S085,P0228,C002978,6,295.78,1774.68,2022-07-07 06:44:47
T0000552,S059,P0236,C000977,6,571.83,3430.98,2022-03-08 09:23:48
T0000553,S145,P0437,C001869,3,662.68,1988.04,2022-09-30 18:59:23
T0000554,S108,P0267,C002535,9,418.5,3766.5,2024-08-25 23:40:10
T0000555,S192,P0482,C000794,3,545.33,1635.99,2021-11-27 12:06:19
T0000556,S200,P0114,C001379,1,764.69,764.69,2022-01-13 06:37:28
T0000557,S115,P0479,C001827,5,638.89,3194.45,2024-08-26 14:24:04
T0000558,S164,P0297,C000031,4,646.97,2587.88,2022-04-17 18:51:12
T0000559,S066,P0252,C000454,4,163.59,654.36,2023-09-04 00:20:46
T0000560,S087,P0271,C002024,8,344.75,2758.0,2022-11-18 05:06:40
T0000561,S042,P0094,C000338,3,739.84,2219.52,2021-04-03 01:13:17
T0000562,S188,P0157,C000051,3,734.75,2204.25,2022-03-16 10:14:21
T0000563,S035,P0495,C000194,4,553.86,2215.44,2022-04-09 19:50:33
T0000564,S123,P0328,C000864,9,295.5,2659.5,2022-09-10 13:34:41
T0000565,S197,P0432,C000861,6,548.83,3292.98,2021-03-09 01:58:41
T0000566,S033,P0050,C001286,7,692.33,4846.31,2022-05-07 19:46:17
T0000567,S051,P0207,C001547,7,283.83,1986.81,2024-03-04 10:11:16
T0000568,S164,P0387,C000774,7,126.38,884.66,2022-11-25 18:29:12
T0000569,S097,P0375,C002552,5,268.15,1340.75,2024-06-16 02:34:53
T0000570,S156,P0296,C001965,9,436.14,3925.26,2024-11-23 11:41:25
T0000571,S178,P0059,C000901,5,559.29,2796.45,2022-08-25 11:28:33
T0000572,S186,P0165,C001015,3,534.29,1602.87,2024-05-06 14:11:41
T0000573,S128,P0255,C000778,8,695.47,5563.76,2022-10-08 21:10:23
T0000574,S080,P0447,C000640,9,178.04,1602.36,2022-03-05 03:13:51
T0000575,S129,P0332,C002227,9,654.85,5893.65,2024-09-08 14:20:28
T0000576,S028,P0204,C001716,7,100.24,701.68,2022-04-16 08:52:43
T0000577,S077,P0095,C002098,1,695.3,695.3,2024-05-20 02:58:30
T0000578,S025,P0174,C001064,2,635.83,1271.66,2023-02-16 18:35:31
T0000579,S045,P0152,C002481,8,233.63,1869.04,2023-07-24 00:12:26
T0000580,S194,P0183,C002775,5,42.15,210.75,2024-09-27 20:53:38
T0000581,S030,P0037,C002764,5,40.89,204.45,2021-03-06 15:36:20
T0000582,S096,P0330,C001108,8,290.68,2325.44,2023-03-24 12:51:56
T0000583,S025,P0093,C001737,8,454.47,3635.76,2024-11-02 23:19:13
T0000584,S167,P0369,C001121,10,578.09,5780.9,2021-02-05 16:40:34
T0000585,S092,P0412,C000925,6,246.64,1479.84,2021-07-27 07:17:34
T0000586,S132,P0128,C001068,6,723.93,4343.58,2023-04-27 05:58:50
T0000587,S145,P0111,C000906,5,87.62,438.1,2024-09-27 21:52:01
T0000588,S084,P0217,C001355,2,300.29,600.58,2022-11-17 19:21:56
T0000589,S040,P0080,C002888,4,665.19,2660.76,2021-04-18 21:37:26
T0000590,S077,P0250,C001643,1,590.08,590.08,2022-12-02 20:39:52
T0000591,S110,P0230,C001673,6,543.69,3262.14,2024-10-04 15:45:20
T0000592,S022,P0086,C001119,10,52.23,522.3,2024-01-28 07:57:17
T0000593,S059,P0397,C001223,5,368.5,1842.5,2021-07-19 11:22:08
T0000594,S098,P0249,C002376,7,422.66,2958.62,2024-04-05 07:27:09
T0000595,S131,P0301,C000614,6,617.6,3705.6,2024-10-08 06:00:27
T0000596,S158,P0052,C001173,10,759.64,7596.4,2022-04-04 17:14:14
T0000597,S055,P0386,C001388,3,518.99,1556.97,2024-06-09 01:44:11
T0000598,S133,P0479,C000921,2,638.89,1277.78,2021-06-14 14:13:41
T0000599,S177,P0338,C002109,7,304.87,2134.09,2023-07-06 09:36:33
T0000600,S068,P0399,C001836,9,693.34,6240.06,2023-06-14 19:08:31
T0000601,S116,P0103,C000538,1,209.84,209.84,2023-07-26 02:18:18
T0000602,S137,P0045,C000398,7,87.04,609.28,2024-06-17 09:13:14
T0000603,S065,P0429,C000470,9,420.63,3785.67,2021-10-21 14:20:27
T0000604,S193,P0309,C002041,2,135.95,271.9,2023-10-30 17:00:02
T0000605,S176,P0030,C002923,2,266.1,532.2,2022-12-04 08:18:41
T0000606,S185,P0293,C002278,8,726.06,5808.48,2022-07-04 00:45:46
T0000607,S090,P0385,C001114,2,681.37,1362.74,2024-03-29 02:21:05
T0000608,S150,P0413,C002400,10,443.25,4432.5,2022-09-05 21:54:09
T0000609,S137,P0325,C001305,2,45.66,91.32,2021-09-08 17:30:50
T0000610,S074,P0087,C001600,2,269.28,538.56,2022-09-30 04:46:15
T0000611,S037,P0458,C001819,5,748.43,3742.15,2021-02-28 10:48:01
T0000612,S092,P0042,C000688,3,171.96,515.88,2023-12-09 11:58:51
T0000613,S129,P0290,C002636,4,310.51,1242.04,2024-08-23 16:45:18
T0000614,S008,P0287,C000473,1,539.69,539.69,2022-04-29 12:35:06
T0000615,S116,P0350,C001131,4,241.41,965.64,2021-06-28 20:15:50
T0000616,S146,P0060,C000152,1,357.36,357.36,2022-09-30 23:31:10
T0000617,S150,P0476,C000735,5,390.38,1951.9,2023-04-04 01:19:44
T0000618,S195,P0062,C000618,9,84.99,764.91,2024-07-07 13:03:44
T0000619,S067,P0342,C002682,10,562.89,5628.9,2024-03-23 23:17:28
T0000620,S118,P0462,C000732,7,348.24,2437.68,2022-04-12 03:38:55
T0000621,S167,P0172,C000216,9,760.74,6846.66,2021-05-27 00:17:12
T0000622,S142,P0223,C001792,8,710.17,5681.36,2021-04-19 09:46:39
T0000623,S174,P0397,C000530,10,368.5,3685.0,2023-01-06 16:20:45
T0000624,S154,P0010,C000873,6,574.63,3447.78,2022-07-25 01:40:38
T0000625,S100,P0139,C000614,9,520.2,4681.8,2021-11-22 08:05:26
T0000626,S093,P0292,C002052,5,441.19,2205.95,2023-12-28 18:18:13
T0000627,S125,P0204,C002552,2,100.24,200.48,2024-01-07 15:14:36
T0000628,S073,P0495,C002124,5,553.86,2769.3,2021-06-05 06:23:52
T0000629,S021,P0077,C000975,5,656.45,3282.25,2024-03-12 13:49:12
T0000630,S009,P0180,C002467,4,445.97,1783.88,2023-10-21 01:32:30
T0000631,S181,P0201,C000599,8,350.31,2802.48,2021-10-21 08:13:16
T0000632,S086,P0072,C001603,5,169.75,848.75,2024-12-29 07:38:11
T0000633,S098,P0046,C000455,4,144.88,579.52,2023-11-28 19:25:54
T0000634,S122,P0030,C002898,6,266.1,1596.6,2023-08-20 03:44:12
T0000635,S111,P0083,C002542,9,615.19,5536.71,2022-07-28 18:06:47
T0000636,S188,P0192,C001239,9,86.59,779.31,2023-10-07 01:37:38
T0000637,S190,P0411,C000216,10,479.17,4791.7,2023-06-01 09:16:59
T0000638,S106,P0061,C001094,7,528.68,3700.76,2024-03-20 22:12:18
T0000639,S072,P0264,C001003,9,495.85,4462.65,2024-07-14 12:49:58
T0000640,S104,P0370,C000181,2,421.74,843.48,2023-06-10 15:23:26
T0000641,S129,P0174,C002269,7,635.83,4450.81,2023-07-20 16:00:01
T0000642,S135,P0309,C001364,4,135.95,543.8,2021-10-08 11:10:27
T0000643,S159,P0231,C001377,4,334.35,1337.4,2024-06-09 07:37:02
T0000644,S011,P0117,C002628,7,605.01,4235.07,2021-06-05 22:16:37
T0000645,S147,P0289,C000855,3,585.31,1755.93,2023-02-14 00:47:10
T0000646,S064,P0402,C002220,7,216.14,1512.98,2021-08-17 23:01:27
T0000647,S096,P0370,C001796,5,421.74,2108.7,2021-09-29 06:53:28
T0000648,S101,P0274,C000818,8,248.79,1990.32,2023-12-11 00:18:40
T0000649,S173,P0112,C001852,2,509.91,1019.82,2023-08-16 02:38:59
T0000650,S141,P0222,C001319,9,314.94,2834.46,2024-01-21 00:46:37
T0000651,S117,P0146,C001652,2,227.87,455.74,2024-11-14 05:20:13
T0000652,S011,P0129,C001695,6,86.87,521.22,2022-09-12 11:53:24
T0000653,S097,P0163,C001779,7,329.26,2304.82,2022-03-29 14:02:04
T0000654,S192,P0386,C000860,7,518.99,3632.93,2022-02-04 20:05:36
T0000655,S171,P0387,C000465,4,126.38,505.52,2024-06-21 05:12:18
T0000656,S169,P0416,C000576,3,338.45,1015.35,2022-03-08 02:06:57
T0000657,S073,P0496,C000750,2,374.0,748.0,2021-04-27 08:24:25
T0000658,S126,P0305,C002338,9,71.01,639.09,2022-01-16 01:06:59
T0000659,S078,P0330,C002201,8,290.68,2325.44,2024-02-27 07:49:28
T0000660,S128,P0371,C000189,2,639.89,1279.78,2021-12-24 08:26:15
T0000661,S052,P0172,C001833,10,760.74,7607.4,2022-03-22 17:59:51
T0000662,S162,P0242,C002902,6,773.97,4643.82,2024-05-07 00:14:56
T0000663,S021,P0092,C002460,3,784.79,2354.37,2024-04-22 22:36:37
T0000664,S034,P0317,C000634,1,115.36,115.36,2021-05-20 08:31:59
T0000665,S054,P0228,C000060,5,295.78,1478.9,2022-10-20 17:16:07
T0000666,S069,P0366,C000029,9,654.1,5886.9,2022-10-22 01:47:49
T0000667,S186,P0480,C001936,5,500.43,2502.15,2024-05-17 23:14:50
T0000668,S021,P0474,C000332,4,249.11,996.44,2024-05-21 05:39:30
T0000669,S138,P0069,C000805,7,799.67,5597.69,2024-04-02 15:23:02
T0000670,S192,P0160,C002553,4,64.92,259.68,2024-01-24 05:22:49
T0000671,S198,P0222,C002298,4,314.94,1259.76,2021-06-29 08:41:11
T0000672,S141,P0008,C002817,1,684.17,684.17,2024-11-04 07:56:27
T0000673,S064,P0288,C000810,4,148.77,595.08,2023-06-08 16:36:07
T0000674,S192,P0393,C000814,7,413.49,2894.43,2021-05-24 10:53:33
T0000675,S185,P0483,C000256,5,397.64,1988.2,2023-10-19 15:04:30
T0000676,S020,P0311,C001182,6,375.42,2252.52,2023-05-12 03:10:33
T0000677,S172,P0369,C001309,9,578.09,5202.81,2021-08-09 18:23:27
T0000678,S029,P0331,C000307,1,785.23,785.23,2023-03-27 22:11:34
T0000679,S155,P0148,C002710,3,390.62,1171.86,2024-03-30 06:42:48
T0000680,S043,P0477,C000967,2,284.63,569.26,2024-06-24 17:51:21
T0000681,S191,P0259,C002374,6,385.54,2313.24,2024-10-17 19:01:41
T0000682,S149,P0108,C002639,3,703.13,2109.39,2021-03-27 02:20:21
T0000683,S010,P0349,C002292,10,62.61,626.1,2023-11-27 02:43:56
T0000684,S002,P0247,C000649,4,200.61,802.44,2021-10-30 05:09:29
T0000685,S168,P0459,C002756,8,114.1,912.8,2022-09-07 16:00:47
T0000686,S133,P0122,C000142,2,218.03,436.06,2024-07-03 11:14:58
T0000687,S069,P0064,C000025,9,125.75,1131.75,2024-01-03 07:24:26
T0000688,S079,P0390,C001104,5,665.43,3327.15,2021-11-07 12:21:11
T0000689,S064,P0249,C001195,3,422.66,1267.98,2022-07-01 21:46:39
T0000690,S195,P0154,C000378,8,663.26,5306.08,2023-10-24 12:04:16
T0000691,S141,P0135,C001948,8,783.02,6264.16,2021-03-30 05:39:14
T0000692,S056,P0299,C000535,9,457.0,4113.0,2024-10-04 23:18:29
T0000693,S049,P0042,C000227,10,171.96,1719.6,2021-05-15 13:37:25
T0000694,S113,P0468,C000281,10,532.27,5322.7,2021-07-11 00:23:09
T0000695,S075,P0329,C000984,10,132.73,1327.3,2023-06-30 21:02:53
T0000696,S181,P0415,C000717,4,618.17,2472.68,2022-09-28 03:18:09
T0000697,S008,P0343,C000625,5,235.37,1176.85,2021-10-23 12:40:38
T0000698,S012,P0165,C002486,7,534.29,3740.03,2022-02-21 03:52:24
