product_id,location_id,location_type,quantity,last_updated
PROD204658,LOC1404,Store,975,2025-04-07 06:56:21
PROD203035,LOC1537,Store,348,2024-09-12 00:34:43
PROD202473,LOC1817,Distributor,525,2024-11-06 18:09:11
PROD201829,LOC2736,Warehouse,770,2025-07-09 01:54:35
PROD200024,LOC1258,Warehouse,832,2025-04-01 02:08:27
PROD204490,LOC1193,Distributor,420,2025-08-28 19:01:07
PROD201319,LOC1454,Warehouse,496,2023-09-16 08:16:23
PROD202311,LOC1068,Store,648,2024-01-29 13:16:20
PROD201264,LOC2493,Distributor,808,2025-11-23 13:18:43
PROD200939,LOC2228,Store,8,2025-04-13 23:26:57
PROD204303,LOC2372,Distributor,169,2023-12-15 10:28:09
PROD203833,LOC2157,Distributor,234,2024-06-16 16:51:07
PROD202242,LOC2896,Distributor,700,2025-09-19 18:34:18
PROD203582,LOC2943,Warehouse,612,2025-11-20 07:05:34
PROD204767,LOC2123,Warehouse,942,2023-12-31 22:53:20
PROD202033,LOC2114,Distributor,944,2024-09-26 11:16:49
PROD204549,LOC2301,Store,332,2025-02-21 22:57:38
PROD201483,LOC2469,Store,61,2023-05-15 11:36:54
PROD202306,LOC1403,Distributor,915,2023-08-12 03:12:19
PROD202298,LOC1628,Warehouse,209,2023-03-04 12:25:50
PROD203058,LOC2573,Warehouse,88,2025-03-20 14:18:50
PROD203051,LOC1781,Store,735,2023-12-08 03:21:46
PROD204958,LOC2386,Distributor,61,2023-03-27 04:10:37
PROD204352,LOC1272,Warehouse,410,2023-12-22 13:42:35
PROD200215,LOC2149,Distributor,996,2024-10-25 03:00:32
PROD201646,LOC1427,Store,276,2025-03-17 03:50:55
PROD203021,LOC1273,Warehouse,142,2025-07-16 06:20:19
PROD204334,LOC2555,Store,731,2025-02-13 23:44:53
PROD204486,LOC2550,Warehouse,441,2024-10-21 12:41:21
PROD203242,LOC2632,Warehouse,506,2025-08-17 03:45:09
PROD201117,LOC2061,Store,482,2025-04-18 05:05:23
PROD203567,LOC1169,Store,148,2024-04-11 18:14:23
PROD203428,LOC2364,Warehouse,613,2024-01-07 15:13:59
PROD203909,LOC2528,Distributor,361,2025-01-05 15:12:15
PROD203196,LOC1794,Store,85,2023-09-27 20:49:23
PROD202506,LOC2699,Distributor,209,2025-11-18 05:43:00
PROD201568,LOC2969,Distributor,164,2025-10-14 05:48:21
PROD204240,LOC1150,Warehouse,25,2024-09-20 15:43:14
PROD201779,LOC2987,Warehouse,915,2024-03-16 14:49:48
PROD204382,LOC1177,Store,130,2024-02-20 22:52:53
PROD200715,LOC2833,Distributor,815,2024-04-20 03:34:38
PROD201247,LOC1924,Distributor,846,2023-01-28 23:39:00
PROD201393,LOC1940,Warehouse,608,2025-04-18 06:29:27
PROD201427,LOC1909,Warehouse,658,2023-01-20 08:36:21
PROD200585,LOC2753,Warehouse,484,2025-08-24 04:29:27
PROD200712,LOC1347,Store,327,2025-08-09 17:03:54
PROD204847,LOC2873,Store,533,2025-02-14 04:44:41
PROD204610,LOC2575,Distributor,764,2025-04-18 00:50:27
PROD201060,LOC1429,Distributor,826,2024-08-05 16:18:58
PROD204815,LOC1092,Store,394,2023-02-01 12:48:06
PROD203190,LOC1111,Store,916,2024-06-10 15:54:50
PROD203165,LOC2767,Warehouse,304,2024-08-22 19:25:10
PROD200644,LOC2777,Warehouse,116,2025-07-14 16:53:09
PROD204384,LOC1661,Store,610,2023-07-29 01:19:47
PROD201017,LOC1130,Warehouse,437,2023-10-28 14:17:02
PROD200873,LOC2192,Warehouse,191,2023-04-16 08:23:27
PROD204100,LOC2240,Distributor,350,2024-05-08 22:53:26
PROD202819,LOC1419,Distributor,325,2024-07-28 11:18:41
PROD201350,LOC1472,Store,476,2024-10-15 11:19:34
PROD201829,LOC1728,Store,861,2025-02-11 20:14:57
PROD200552,LOC2198,Store,693,2025-12-07 06:59:20
PROD202949,LOC1227,Store,448,2024-03-28 18:55:02
PROD201250,LOC1262,Distributor,972,2024-12-13 11:27:29
PROD200263,LOC2363,Store,552,2023-09-14 11:59:32
PROD202386,LOC2731,Warehouse,602,2023-06-16 11:11:16
PROD201119,LOC1613,Warehouse,334,2023-06-28 15:35:47
PROD204223,LOC2920,Warehouse,631,2023-11-21 19:25:38
PROD200350,LOC2359,Distributor,96,2024-10-19 13:26:33
PROD203885,LOC1689,Distributor,337,2023-04-11 20:40:25
PROD201406,LOC2595,Distributor,67,2023-10-15 05:06:47
PROD200302,LOC2609,Distributor,820,2024-07-09 05:29:59
PROD204711,LOC2991,Warehouse,974,2023-11-05 00:44:33
PROD201751,LOC2452,Distributor,939,2025-06-08 21:57:53
PROD203274,LOC2437,Warehouse,995,2024-11-26 21:36:03
PROD203516,LOC1585,Warehouse,748,2023-12-05 22:30:42
PROD203408,LOC2701,Distributor,77,2025-02-15 03:39:59
PROD203522,LOC2469,Distributor,482,2024-09-26 12:10:48
PROD201650,LOC1564,Warehouse,119,2025-07-16 03:13:06
PROD202242,LOC1856,Warehouse,873,2023-06-28 16:31:16
PROD204892,LOC1577,Warehouse,807,2024-01-06 20:44:58
PROD201810,LOC1439,Store,810,2025-09-30 06:16:39
PROD203825,LOC1346,Distributor,314,2024-08-02 09:08:45
PROD201838,LOC2420,Store,934,2023-08-27 16:02:42
PROD201375,LOC1777,Store,991,2023-06-13 08:26:51
PROD201249,LOC2633,Distributor,93,2023-03-25 04:48:30
PROD200640,LOC1133,Store,437,2025-05-30 19:41:48
PROD203208,LOC2433,Distributor,997,2025-09-18 11:38:51
PROD202342,LOC2983,Warehouse,452,2024-02-26 21:55:42
PROD202819,LOC2033,Store,237,2024-11-05 15:38:02
PROD203581,LOC2068,Distributor,174,2023-07-11 21:45:46
PROD202095,LOC1991,Store,392,2024-06-02 09:44:53
PROD202673,LOC1370,Distributor,177,2024-09-07 04:30:27
PROD204461,LOC1002,Distributor,88,2025-12-05 03:04:51
PROD203021,LOC2250,Warehouse,850,2024-09-25 03:50:53
PROD201813,LOC1101,Store,510,2024-12-15 13:45:05
PROD202553,LOC1808,Distributor,90,2024-07-28 04:54:47
PROD201251,LOC2486,Store,234,2024-09-23 17:14:39
PROD203075,LOC1408,Distributor,304,2025-01-19 07:35:06
PROD200646,LOC2383,Warehouse,342,2025-03-19 12:04:24
PROD201869,LOC2592,Distributor,132,2025-08-22 23:13:32
PROD204780,LOC1507,Distributor,347,2025-11-29 03:37:34
PROD201172,LOC2553,Warehouse,10,2024-10-01 00:10:10
PROD201143,LOC1549,Store,947,2023-12-02 16:17:08
PROD201837,LOC2295,Distributor,420,2023-07-08 02:59:28
PROD202182,LOC1440,Distributor,987,2024-02-11 09:29:26
PROD200631,LOC1532,Store,404,2025-08-06 15:03:17
PROD201976,LOC1013,Distributor,285,2024-12-11 22:35:40
PROD200440,LOC2261,Warehouse,607,2025-05-12 20:01:26
PROD203730,LOC2453,Warehouse,637,2025-04-09 04:19:57
PROD202334,LOC2167,Store,184,2025-07-31 07:18:18
PROD201764,LOC1196,Store,618,2025-01-05 07:55:20
PROD201827,LOC2299,Warehouse,130,2025-10-21 18:03:27
PROD200780,LOC1879,Warehouse,707,2024-09-10 07:05:48
PROD204001,LOC2393,Warehouse,764,2024-01-11 18:43:14
PROD201112,LOC2077,Warehouse,360,2023-03-26 17:09:23
PROD204354,LOC2863,Warehouse,338,2025-02-24 16:40:48
PROD200588,LOC1398,Store,578,2023-08-23 13:36:09
PROD200858,LOC1920,Distributor,367,2024-11-09 22:35:04
PROD201594,LOC1387,Distributor,510,2025-12-08 12:47:19
PROD202631,LOC2774,Distributor,240,2023-01-17 03:56:08
PROD203482,LOC2013,Store,167,2024-01-27 12:27:59
PROD204523,LOC2318,Warehouse,767,2024-01-09 07:09:22
PROD200603,LOC1856,Distributor,745,2025-06-13 05:20:53
PROD201848,LOC2379,Distributor,200,2025-02-11 16:04:53
PROD200194,LOC2944,Store,803,2024-10-29 23:21:35
PROD200053,LOC1801,Store,148,2024-02-20 00:09:13
PROD204664,LOC2278,Warehouse,497,2024-09-03 07:19:59
PROD202111,LOC1240,Store,341,2024-01-24 00:02:05
PROD203991,LOC1324,Distributor,439,2023-04-10 21:59:24
PROD200357,LOC2798,Warehouse,138,2023-11-06 03:18:24
PROD203857,LOC1383,Warehouse,43,2023-04-01 12:24:41
PROD202075,LOC1299,Warehouse,408,2025-01-20 06:01:15
PROD201322,LOC2472,Warehouse,479,2025-07-03 16:09:51
PROD201109,LOC2216,Store,511,2025-05-02 01:27:36
PROD204991,LOC2771,Store,646,2024-06-25 03:18:03
PROD204464,LOC1532,Store,468,2025-02-05 13:00:08
PROD203634,LOC2500,Warehouse,214,2023-02-12 21:56:05
PROD204971,LOC1895,Distributor,161,2025-03-03 20:06:47
PROD203079,LOC1133,Distributor,287,2023-03-10 14:34:10
PROD201105,LOC1650,Store,608,2024-06-29 02:16:14
PROD204046,LOC1134,Warehouse,166,2024-05-04 18:39:02
PROD204749,LOC1933,Store,97,2025-12-12 10:14:05
PROD200760,LOC2136,Distributor,591,2024-06-18 15:58:01
PROD202562,LOC1930,Distributor,135,2025-06-14 02:11:27
PROD202474,LOC1719,Store,435,2023-03-01 07:32:43
PROD204644,LOC1250,Warehouse,865,2024-07-31 17:40:12
PROD200025,LOC1264,Store,710,2024-11-19 10:55:25
PROD203027,LOC2932,Warehouse,741,2024-07-29 16:20:38
PROD203079,LOC1614,Warehouse,348,2024-03-07 07:23:45
PROD204701,LOC1895,Warehouse,208,2025-02-28 10:14:41
PROD202088,LOC2776,Store,444,2024-10-06 07:20:05
PROD200415,LOC2601,Distributor,856,2023-01-20 03:23:05
PROD203749,LOC2125,Store,434,2025-07-17 11:54:57
PROD203532,LOC1354,Distributor,655,2023-09-15 09:26:09
PROD202689,LOC1268,Store,649,2023-07-21 11:50:24
PROD200729,LOC1893,Warehouse,880,2024-10-22 12:46:50
PROD200090,LOC1662,Distributor,669,2024-06-03 18:47:37
PROD200815,LOC2423,Store,542,2023-01-15 18:18:04
PROD204614,LOC1563,Store,704,2024-02-09 19:14:22
PROD203691,LOC2240,Warehouse,965,2023-05-10 21:12:23
PROD201580,LOC2262,Distributor,682,2025-03-07 10:37:22
PROD202228,LOC1972,Warehouse,944,2025-01-05 21:24:25
PROD204373,LOC2832,Store,728,2024-07-17 12:28:31
PROD202356,LOC2413,Warehouse,360,2023-09-13 22:08:54
PROD203959,LOC2807,Distributor,935,2024-06-01 14:37:27
PROD201560,LOC1881,Warehouse,702,2025-09-22 15:42:03
PROD204693,LOC1406,Store,827,2023-11-16 16:17:12
PROD204565,LOC2424,Store,252,2025-08-31 14:02:24
PROD200500,LOC1406,Warehouse,243,2025-03-23 23:06:56
PROD200180,LOC2667,Distributor,948,2025-11-21 05:25:59
PROD202597,LOC1393,Warehouse,99,2023-03-17 01:00:10
PROD203903,LOC2701,Store,616,2024-06-13 04:42:28
PROD203319,LOC1921,Warehouse,197,2025-08-24 16:21:45
PROD202968,LOC1840,Store,325,2024-07-25 15:14:28
PROD201365,LOC2883,Distributor,981,2025-05-08 11:19:14
PROD201041,LOC2484,Warehouse,624,2025-03-14 10:19:36
PROD202535,LOC1966,Store,280,2025-02-04 03:25:48
PROD204521,LOC2875,Warehouse,303,2024-06-29 20:02:14
PROD200235,LOC1110,Distributor,571,2024-03-10 01:57:51
PROD202577,LOC2431,Store,183,2023-05-19 00:27:23
PROD203794,LOC1415,Distributor,407,2023-02-03 07:13:36
PROD202156,LOC2500,Store,219,2025-10-10 10:52:01
PROD202215,LOC2594,Warehouse,950,2024-04-21 06:05:40
PROD201461,LOC1881,Distributor,594,2023-10-23 02:02:39
PROD201099,LOC1645,Distributor,235,2024-05-20 17:20:31
PROD201157,LOC1445,Distributor,810,2025-05-04 10:40:40
PROD202734,LOC2743,Warehouse,853,2025-09-28 01:43:23
PROD202538,LOC2723,Warehouse,232,2024-05-19 15:20:37
PROD203400,LOC2454,Distributor,47,2023-07-22 16:39:36
PROD202159,LOC2863,Store,752,2023-12-17 22:48:02
PROD203929,LOC1735,Warehouse,39,2025-06-20 22:06:40
PROD200479,LOC1210,Distributor,694,2023-05-31 00:54:30
PROD202170,LOC1836,Distributor,747,2025-05-27 23:50:38
PROD204635,LOC2997,Warehouse,279,2025-06-15 18:44:49
PROD201549,LOC2168,Warehouse,69,2025-12-25 20:21:31
PROD202975,LOC2670,Warehouse,502,2023-11-28 17:26:20
PROD201500,LOC1901,Store,128,2023-08-13 23:21:54
PROD203754,LOC2084,Store,340,2024-10-29 10:23:43
PROD203973,LOC1114,Distributor,898,2024-05-18 16:11:30
PROD204753,LOC2607,Distributor,741,2024-04-28 21:33:58
PROD203485,LOC1957,Warehouse,815,2025-07-10 12:14:53
PROD204277,LOC1977,Warehouse,72,2024-02-23 16:55:23
PROD204651,LOC2846,Store,25,2024-03-20 14:13:44
PROD202401,LOC2086,Store,251,2024-02-18 04:04:55
PROD202863,LOC2296,Warehouse,570,2025-12-19 09:52:47
PROD200399,LOC1226,Distributor,39,2023-04-14 12:23:02
PROD201002,LOC2941,Warehouse,379,2023-11-16 21:08:55
PROD203424,LOC2562,Distributor,480,2024-05-13 05:16:29
PROD200015,LOC2973,Warehouse,458,2024-11-17 21:16:07
PROD203258,LOC1207,Distributor,69,2025-04-29 03:07:38
PROD201511,LOC2005,Warehouse,913,2025-11-17 07:42:39
PROD204616,LOC1316,Store,699,2025-10-17 08:51:13
PROD203093,LOC1011,Warehouse,607,2024-12-02 06:03:42
PROD201996,LOC1736,Warehouse,24,2023-05-30 23:52:06
PROD201656,LOC2282,Warehouse,589,2024-07-29 02:56:04
PROD204208,LOC1308,Warehouse,663,2025-08-10 16:06:02
PROD201678,LOC1215,Warehouse,33,2023-03-11 20:58:15
PROD200750,LOC1751,Store,301,2023-03-27 13:51:44
PROD203966,LOC2496,Distributor,648,2025-09-05 04:36:18
PROD202707,LOC2847,Warehouse,759,2024-01-10 17:03:28
PROD202562,LOC2791,Store,226,2025-04-13 19:01:01
PROD201020,LOC1998,Distributor,935,2024-11-03 22:38:32
PROD200821,LOC1013,Distributor,674,2024-09-25 06:09:28
PROD201601,LOC1270,Store,515,2025-12-25 06:29:03
PROD204437,LOC2167,Distributor,632,2024-08-17 18:38:02
PROD200216,LOC1824,Distributor,323,2025-02-08 22:16:06
PROD202553,LOC1917,Warehouse,436,2024-05-03 07:14:52
PROD203494,LOC2217,Store,261,2023-09-28 20:03:43
PROD204262,LOC2121,Warehouse,602,2024-09-22 14:06:42
PROD200423,LOC2216,Store,409,2024-04-17 05:51:49
PROD202161,LOC1177,Store,438,2025-12-24 13:42:35
PROD202000,LOC1751,Distributor,950,2024-10-26 07:18:09
PROD200741,LOC2678,Store,369,2023-07-22 21:03:48
PROD202953,LOC2399,Distributor,625,2023-03-31 11:44:19
PROD201785,LOC1502,Store,360,2025-08-17 09:10:18
PROD203776,LOC2523,Distributor,715,2024-05-05 22:02:54
PROD204300,LOC2714,Warehouse,451,2025-01-16 14:12:08
PROD204245,LOC1918,Store,603,2025-06-03 08:53:16
PROD204965,LOC2046,Distributor,98,2025-06-24 21:14:26
PROD200626,LOC1151,Store,655,2024-12-18 15:41:35
PROD202214,LOC2678,Warehouse,816,2023-06-24 19:20:18
PROD200152,LOC2625,Warehouse,486,2025-01-04 17:10:28
PROD201655,LOC1932,Store,162,2024-05-11 19:31:03
PROD200242,LOC1832,Store,333,2024-08-31 20:05:35
PROD202002,LOC1295,Distributor,32,2023-09-10 18:15:23
PROD204589,LOC1892,Store,960,2023-01-09 17:27:19
PROD200399,LOC2746,Warehouse,65,2024-11-06 15:29:40
PROD200037,LOC1975,Warehouse,547,2023-02-04 12:47:55
PROD203769,LOC1882,Warehouse,684,2025-02-04 09:45:29
PROD200329,LOC1234,Distributor,303,2024-05-17 23:16:35
PROD202506,LOC1368,Distributor,481,2023-08-22 02:51:27
PROD204632,LOC1697,Distributor,503,2025-06-20 21:15:55
PROD200762,LOC1263,Distributor,711,2024-09-05 21:14:47
PROD200215,LOC1201,Warehouse,455,2023-12-10 08:15:55
PROD203397,LOC2458,Warehouse,535,2024-03-27 12:23:44
PROD203901,LOC2730,Distributor,139,2025-08-04 17:20:24
PROD201547,LOC2287,Store,795,2024-08-30 08:36:00
PROD204409,LOC1991,Warehouse,708,2023-09-29 06:25:19
PROD203989,LOC2234,Warehouse,857,2023-10-14 16:49:37
PROD201933,LOC2818,Warehouse,735,2024-03-15 11:31:25
PROD204950,LOC2668,Store,403,2023-05-01 13:00:36
PROD204770,LOC2596,Store,46,2024-01-01 04:40:41
PROD203432,LOC1895,Warehouse,748,2025-10-30 09:25:36
PROD200971,LOC1508,Warehouse,650,2025-04-10 22:33:55
PROD203899,LOC2548,Store,415,2023-11-12 05:27:15
PROD203208,LOC1754,Warehouse,49,2025-04-13 08:29:03
PROD202626,LOC2205,Warehouse,684,2025-07-11 23:32:42
PROD204679,LOC2917,Warehouse,320,2025-05-05 20:37:45
PROD200340,LOC1875,Warehouse,709,2024-06-03 21:50:19
PROD200928,LOC1317,Distributor,453,2024-04-29 18:40:32
PROD200191,LOC2973,Store,483,2023-05-15 16:51:21
PROD203757,LOC2695,Distributor,141,2025-09-29 07:25:30
PROD202713,LOC2001,Warehouse,171,2025-11-21 00:10:48
PROD201073,LOC2966,Distributor,556,2025-09-02 18:18:02
PROD200224,LOC2335,Store,953,2023-07-26 17:33:58
PROD201160,LOC1258,Store,988,2024-12-23 00:10:08
PROD200614,LOC2074,Store,728,2024-12-05 10:53:30
PROD203561,LOC1574,Warehouse,721,2025-03-28 07:44:31
PROD200625,LOC1659,Warehouse,687,2025-12-13 06:04:25
PROD200734,LOC1336,Store,810,2025-10-02 21:12:43
PROD202290,LOC2908,Warehouse,144,2023-03-05 08:09:49
PROD204441,LOC2178,Warehouse,298,2025-09-15 04:23:11
PROD201149,LOC1600,Warehouse,394,2024-07-14 03:07:58
PROD202862,LOC1614,Store,189,2024-04-09 01:55:55
PROD201195,LOC2228,Store,784,2025-03-02 12:10:14
PROD200881,LOC2293,Distributor,923,2024-05-02 21:06:28
PROD200987,LOC1954,Warehouse,160,2023-05-15 07:11:42
PROD204230,LOC2801,Distributor,42,2024-05-07 09:39:37
PROD203600,LOC2942,Warehouse,362,2024-08-25 03:03:52
PROD202745,LOC2161,Store,568,2023-06-27 19:09:13
PROD202437,LOC1560,Distributor,610,2023-07-28 18:06:31
PROD203771,LOC1714,Distributor,946,2024-05-17 04:10:13
PROD203416,LOC1630,Store,265,2025-06-12 18:17:31
PROD203147,LOC1689,Store,986,2024-03-06 23:34:41
PROD203512,LOC1550,Warehouse,677,2023-12-30 02:35:58
PROD201334,LOC2775,Distributor,575,2025-12-28 01:54:04
PROD202016,LOC2075,Store,667,2025-03-17 00:12:56
PROD201683,LOC2688,Store,662,2024-06-05 01:54:23
PROD204350,LOC2030,Warehouse,439,2024-01-13 10:19:05
PROD204703,LOC2950,Store,603,2024-01-11 04:36:44
PROD202534,LOC2660,Warehouse,986,2025-03-25 10:29:51
PROD203142,LOC2959,Store,287,2025-07-30 23:59:16
PROD204826,LOC2755,Warehouse,696,2023-04-02 11:12:37
PROD201702,LOC2995,Warehouse,458,2023-09-03 08:34:02
PROD203327,LOC2336,Store,924,2024-12-29 16:30:50
PROD201146,LOC1011,Warehouse,694,2024-09-02 12:08:44
PROD201497,LOC2887,Store,85,2025-01-15 06:20:51
PROD201821,LOC1552,Warehouse,81,2023-09-27 16:10:34
PROD204012,LOC1154,Store,727,2024-04-07 06:16:09
PROD202978,LOC1086,Store,347,2025-01-06 08:45:19
PROD201296,LOC2436,Warehouse,883,2023-02-25 21:42:23
PROD204909,LOC2715,Distributor,262,2023-09-13 04:45:46
PROD202065,LOC2489,Store,206,2025-06-18 16:47:50
PROD203897,LOC2388,Warehouse,371,2023-08-21 15:23:10
PROD202653,LOC1602,Store,237,2023-09-21 14:14:56
PROD202722,LOC1675,Warehouse,351,2024-12-01 00:26:47
PROD204294,LOC1470,Warehouse,512,2023-05-09 03:35:21
PROD201273,LOC2325,Store,14,2025-07-13 07:48:35
PROD204336,LOC2075,Warehouse,297,2024-04-08 19:08:44
PROD200027,LOC2545,Store,919,2023-12-23 22:37:36
PROD202763,LOC2932,Store,494,2025-06-22 13:43:05
PROD204488,LOC2552,Warehouse,987,2025-11-05 23:16:07
PROD203656,LOC2907,Distributor,247,2024-10-30 07:56:51
PROD202489,LOC2492,Warehouse,358,2023-01-25 06:03:02
PROD202209,LOC1026,Store,261,2024-11-08 02:27:51
PROD202839,LOC2159,Distributor,650,2025-04-14 21:39:18
PROD203738,LOC2348,Warehouse,876,2024-09-28 08:53:36
PROD202092,LOC2404,Warehouse,512,2024-11-08 17:23:54
PROD202792,LOC1309,Store,83,2024-05-10 14:28:30
PROD203868,LOC2299,Distributor,33,2025-10-13 19:46:41
PROD200100,LOC2400,Store,893,2023-05-16 07:58:33
PROD203624,LOC1427,Store,201,2023-04-28 06:15:00
PROD201319,LOC2465,Warehouse,114,2023-01-16 09:21:59
PROD203308,LOC1251,Warehouse,191,2023-05-04 02:05:27
PROD200768,LOC2195,Distributor,269,2023-08-20 17:10:53
PROD200641,LOC1185,Distributor,95,2025-12-27 03:32:43
PROD204005,LOC2446,Store,307,2024-10-16 22:37:42
PROD204642,LOC2454,Distributor,783,2024-08-21 10:12:34
PROD203421,LOC2975,Warehouse,356,2025-12-06 07:26:37
PROD204254,LOC2573,Warehouse,851,2023-02-02 15:47:16
PROD204905,LOC1291,Warehouse,410,2025-01-25 11:08:52
PROD201693,LOC2956,Store,185,2025-07-20 19:45:13
PROD204057,LOC2254,Store,500,2025-03-31 23:19:38
PROD202903,LOC1383,Distributor,109,2023-11-28 02:37:08
PROD201102,LOC2853,Store,109,2025-12-09 17:34:18
PROD201990,LOC2460,Warehouse,77,2023-09-05 11:32:10
PROD202372,LOC1382,Warehouse,888,2023-07-28 10:10:49
PROD201342,LOC2899,Warehouse,920,2025-02-07 20:07:53
PROD200590,LOC1584,Store,745,2023-03-17 13:08:20
PROD201841,LOC1964,Store,355,2023-08-31 09:17:22
PROD204301,LOC2907,Distributor,76,2023-09-12 05:14:49
PROD202022,LOC2515,Warehouse,599,2024-08-14 04:34:30
PROD203300,LOC1001,Warehouse,749,2025-01-02 09:53:51
PROD202080,LOC2425,Distributor,318,2025-01-29 12:28:22
PROD200023,LOC2937,Warehouse,992,2023-09-06 17:46:16
PROD200106,LOC2964,Warehouse,644,2024-06-15 18:56:40
PROD202493,LOC1771,Warehouse,657,2023-02-04 14:11:11
PROD201039,LOC1545,Warehouse,102,2025-12-26 11:08:15
PROD202515,LOC2535,Store,713,2024-05-04 12:38:27
PROD202834,LOC2024,Store,315,2024-10-03 23:45:43
PROD200308,LOC1745,Distributor,984,2023-09-03 04:53:49
PROD204404,LOC2061,Warehouse,254,2024-09-30 18:16:09
PROD204889,LOC1299,Distributor,854,2025-01-15 15:07:36
PROD200512,LOC1629,Warehouse,227,2024-06-09 11:57:19
PROD204434,LOC1125,Distributor,688,2025-06-22 08:23:31
PROD202375,LOC2273,Warehouse,29,2023-06-08 04:20:38
PROD204292,LOC2016,Store,831,2025-08-02 19:40:22
PROD200444,LOC2044,Distributor,185,2023-03-13 04:00:24
PROD202997,LOC2140,Store,277,2025-08-11 17:06:33
PROD200611,LOC1370,Distributor,803,2024-06-25 00:28:21
PROD204910,LOC2213,Warehouse,937,2023-11-24 08:19:17
PROD203220,LOC1441,Store,3,2023-06-27 20:25:22
PROD204282,LOC2344,Distributor,828,2024-03-09 08:47:31
PROD200345,LOC1401,Store,585,2023-11-03 21:31:03
PROD204954,LOC1113,Store,658,2023-07-12 03:32:37
PROD201878,LOC2566,Store,973,2024-08-11 02:42:59
PROD204419,LOC1915,Store,799,2024-09-03 15:32:05
PROD200511,LOC2639,Warehouse,53,2024-12-26 20:06:00
PROD204789,LOC2501,Distributor,506,2025-02-08 11:48:47
PROD203876,LOC1862,Distributor,720,2024-07-03 00:47:02
PROD204218,LOC2610,Store,40,2025-04-11 07:07:16
PROD204455,LOC1535,Distributor,358,2023-11-06 02:23:14
PROD203971,LOC2195,Store,523,2023-04-06 15:28:11
PROD204570,LOC1832,Distributor,462,2024-01-24 09:08:09
PROD202907,LOC1389,Store,691,2024-06-21 03:24:21
PROD203161,LOC1121,Warehouse,727,2023-01-01 16:49:00
PROD200048,LOC2993,Warehouse,177,2024-02-22 20:31:38
PROD201974,LOC1703,Warehouse,898,2024-04-04 05:17:01
PROD200277,LOC2658,Store,940,2023-12-17 07:48:24
PROD202455,LOC1821,Distributor,929,2025-07-06 00:38:47
PROD202320,LOC1728,Store,454,2024-06-24 16:47:07
PROD201444,LOC1971,Warehouse,491,2023-08-29 05:21:10
PROD200638,LOC2756,Warehouse,413,2025-10-21 00:35:32
PROD201442,LOC1581,Distributor,750,2023-01-21 13:29:53
PROD200128,LOC1828,Warehouse,709,2023-01-23 23:49:30
PROD201021,LOC1219,Distributor,406,2024-04-05 19:22:24
PROD202499,LOC2406,Warehouse,208,2023-03-15 20:28:30
PROD203692,LOC1443,Warehouse,22,2025-02-02 07:31:37
PROD200380,LOC1035,Warehouse,228,2023-07-24 14:42:12
PROD203734,LOC1752,Distributor,154,2024-01-18 17:06:40
PROD202213,LOC2493,Warehouse,523,2025-12-23 10:07:30
PROD204385,LOC1415,Store,387,2025-05-29 04:57:57
PROD202456,LOC2742,Distributor,70,2023-09-25 01:24:04
PROD202934,LOC1518,Store,515,2023-06-10 10:26:01
