shop_id,shop_name,owner_name,city,state,created_at
LSHOP70294,LocalShop_294,Owner_294,Nagpur,Maharashtra,2023-12-31 11:01:55
LSHOP70295,LocalShop_295,Owner_295,Bengaluru,Delhi,2025-11-04 04:44:49
LSHOP70296,LocalShop_296,Owner_296,Ahmedabad,Maharashtra,2025-01-04 20:22:21
LSHOP70297,LocalShop_297,Owner_297,Delhi,Rajasthan,2024-09-16 13:20:00
LSHOP70298,LocalShop_298,Owner_298,Ahmedabad,Tamil Nadu,2023-08-27 15:04:56
LSHOP70299,LocalShop_299,Owner_299,Lucknow,West Bengal,2025-11-12 08:00:42
LSHOP70300,LocalShop_300,Owner_300,Kolkata,Gujarat,2023-07-27 17:58:55
LSHOP70301,LocalShop_301,Owner_301,Jaipur,Maharashtra,2024-12-19 12:29:35
LSHOP70302,LocalShop_302,Owner_302,Jaipur,Delhi,2023-11-15 00:06:20
LSHOP70303,LocalShop_303,Owner_303,Surat,Maharashtra,2023-07-26 22:26:14
LSHOP70304,LocalShop_304,Owner_304,Hyderabad,Maharashtra,2025-11-21 16:10:00
LSHOP70305,LocalShop_305,Owner_305,Lucknow,West Bengal,2025-03-24 22:24:38
LSHOP70306,LocalShop_306,Owner_306,Delhi,Maharashtra,2023-03-25 07:31:48
LSHOP70307,LocalShop_307,Owner_307,Bengaluru,Maharashtra,2025-06-22 08:04:49
LSHOP70308,LocalShop_308,Owner_308,Delhi,Uttar Pradesh,2025-11-01 01:41:01
LSHOP70309,LocalShop_309,Owner_309,Kolkata,Uttar Pradesh,2023-05-03 10:38:17
LSHOP70310,LocalShop_310,Owner_310,Surat,Maharashtra,2023-07-08 01:12:25
LSHOP70311,LocalShop_311,Owner_311,Ahmedabad,Rajasthan,2025-05-09 15:47:26
LSHOP70312,LocalShop_312,Owner_312,Jaipur,Maharashtra,2024-12-17 16:59:52
LSHOP70313,LocalShop_313,Owner_313,Jaipur,Gujarat,2023-08-03 01:24:33
LSHOP70314,LocalShop_314,Owner_314,Nagpur,Delhi,2025-12-04 13:50:48
LSHOP70315,LocalShop_315,Owner_315,Bengaluru,Gujarat,2025-08-21 07:45:09
LSHOP70316,LocalShop_316,Owner_316,Surat,Telangana,2023-03-25 03:26:25
LSHOP70317,LocalShop_317,Owner_317,Kolkata,Gujarat,2023-12-23 18:43:07
LSHOP70318,LocalShop_318,Owner_318,Hyderabad,Gujarat,2025-08-13 12:37:15
LSHOP70319,LocalShop_319,Owner_319,Pune,Gujarat,2025-09-25 11:55:23
LSHOP70320,LocalShop_320,Owner_320,Chennai,Rajasthan,2025-05-23 15:49:05
LSHOP70321,LocalShop_321,Owner_321,Bengaluru,Maharashtra,2023-02-12 01:18:06
LSHOP70322,LocalShop_322,Owner_322,Lucknow,Gujarat,2025-10-30 02:23:30
LSHOP70323,LocalShop_323,Owner_323,Kolkata,Maharashtra,2023-08-19 13:01:32
LSHOP70324,LocalShop_324,Owner_324,Bengaluru,Maharashtra,2023-06-09 21:53:30
LSHOP70325,LocalShop_325,Owner_325,Ahmedabad,Tamil Nadu,2024-12-02 06:44:30
LSHOP70326,LocalShop_326,Owner_326,Bengaluru,Gujarat,2023-04-18 03:58:00
LSHOP70327,LocalShop_327,Owner_327,Nagpur,Maharashtra,2024-12-06 18:58:57
LSHOP70328,LocalShop_328,Owner_328,Mumbai,Telangana,2025-04-06 18:17:03
LSHOP70329,LocalShop_329,Owner_329,Mumbai,Gujarat,2024-11-03 18:24:23
LSHOP70330,LocalShop_330,Owner_330,Nagpur,Telangana,2024-10-25 07:03:44
LSHOP70331,LocalShop_331,Owner_331,Hyderabad,Maharashtra,2023-05-15 12:23:52
LSHOP70332,LocalShop_332,Owner_332,Nagpur,West Bengal,2024-12-09 22:44:09
LSHOP70333,LocalShop_333,Owner_333,Surat,Maharashtra,2023-12-13 18:38:36
LSHOP70334,LocalShop_334,Owner_334,Lucknow,Telangana,2023-02-19 16:33:50
LSHOP70335,LocalShop_335,Owner_335,Nagpur,Gujarat,2025-08-10 16:54:36
LSHOP70336,LocalShop_336,Owner_336,Chennai,Maharashtra,2025-12-17 13:55:46
LSHOP70337,LocalShop_337,Owner_337,Pune,Delhi,2025-09-22 09:07:12
LSHOP70338,LocalShop_338,Owner_338,Chennai,West Bengal,2023-11-13 05:13:05
LSHOP70339,LocalShop_339,Owner_339,Mumbai,Telangana,2025-03-20 02:05:25
LSHOP70340,LocalShop_340,Owner_340,Bengaluru,Telangana,2025-08-16 05:44:14
LSHOP70341,LocalShop_341,Owner_341,Lucknow,Delhi,2023-12-12 13:42:04
LSHOP70342,LocalShop_342,Owner_342,Chennai,Gujarat,2023-11-29 13:48:21
LSHOP70343,LocalShop_343,Owner_343,Kolkata,Gujarat,2023-11-09 07:17:13
LSHOP70344,LocalShop_344,Owner_344,Chennai,Maharashtra,2024-09-17 14:42:06
LSHOP70345,LocalShop_345,Owner_345,Surat,Delhi,2024-01-06 14:58:37
LSHOP70346,LocalShop_346,Owner_346,Jaipur,Gujarat,2024-01-16 11:10:48
LSHOP70347,LocalShop_347,Owner_347,Chennai,West Bengal,2023-09-17 18:35:17
LSHOP70348,LocalShop_348,Owner_348,Hyderabad,Maharashtra,2025-07-30 22:12:19
LSHOP70349,LocalShop_349,Owner_349,Jaipur,Maharashtra,2025-02-12 16:22:57
LSHOP70350,LocalShop_350,Owner_350,Hyderabad,West Bengal,2025-03-27 08:49:05
LSHOP70351,LocalShop_351,Owner_351,Pune,West Bengal,2023-05-11 22:17:01
LSHOP70352,LocalShop_352,Owner_352,Lucknow,Karnataka,2023-12-20 15:36:39
LSHOP70353,LocalShop_353,Owner_353,Bengaluru,Rajasthan,2023-05-05 22:41:06
LSHOP70354,LocalShop_354,Owner_354,Jaipur,Delhi,2024-07-18 20:32:00
LSHOP70355,LocalShop_355,Owner_355,Delhi,Maharashtra,2024-01-09 10:11:10
LSHOP70356,LocalShop_356,Owner_356,Jaipur,Telangana,2025-05-15 13:12:05
LSHOP70357,LocalShop_357,Owner_357,Surat,Gujarat,2025-05-08 01:14:12
LSHOP70358,LocalShop_358,Owner_358,Jaipur,Maharashtra,2025-12-28 07:00:43
LSHOP70359,LocalShop_359,Owner_359,Jaipur,Delhi,2024-02-15 17:00:49
LSHOP70360,LocalShop_360,Owner_360,Delhi,Maharashtra,2023-06-01 16:03:25
LSHOP70361,LocalShop_361,Owner_361,Pune,Maharashtra,2024-09-18 06:33:46
LSHOP70362,LocalShop_362,Owner_362,Chennai,Delhi,2025-07-16 19:42:05
LSHOP70363,LocalShop_363,Owner_363,Kolkata,Karnataka,2024-08-17 00:51:48
LSHOP70364,LocalShop_364,Owner_364,Ahmedabad,Rajasthan,2025-05-24 11:59:42
LSHOP70365,LocalShop_365,Owner_365,Pune,Maharashtra,2024-12-17 05:33:17
LSHOP70366,LocalShop_366,Owner_366,Nagpur,Rajasthan,2025-10-13 20:18:23
LSHOP70367,LocalShop_367,Owner_367,Nagpur,Gujarat,2024-02-09 00:25:55
LSHOP70368,LocalShop_368,Owner_368,Lucknow,West Bengal,2025-11-09 22:17:08
LSHOP70369,LocalShop_369,Owner_369,Surat,Maharashtra,2023-01-30 23:57:45
LSHOP70370,LocalShop_370,Owner_370,Delhi,Uttar Pradesh,2024-12-12 19:01:24
LSHOP70371,LocalShop_371,Owner_371,Lucknow,Uttar Pradesh,2024-12-29 12:13:17
LSHOP70372,LocalShop_372,Owner_372,Bengaluru,Maharashtra,2025-01-05 16:19:36
LSHOP70373,LocalShop_373,Owner_373,Delhi,Maharashtra,2025-08-23 17:38:58
LSHOP70374,LocalShop_374,Owner_374,Surat,Uttar Pradesh,2024-12-22 15:10:36
LSHOP70375,LocalShop_375,Owner_375,Kolkata,Gujarat,2024-12-13 02:42:02
LSHOP70376,LocalShop_376,Owner_376,Jaipur,Uttar Pradesh,2024-06-09 15:05:11
LSHOP70377,LocalShop_377,Owner_377,Pune,Telangana,2023-05-05 01:39:59
LSHOP70378,LocalShop_378,Owner_378,Ahmedabad,Tamil Nadu,2024-11-17 17:32:45
LSHOP70379,LocalShop_379,Owner_379,Mumbai,Tamil Nadu,2025-08-09 14:25:02
LSHOP70380,LocalShop_380,Owner_380,Bengaluru,Telangana,2024-08-21 16:50:36
LSHOP70381,LocalShop_381,Owner_381,Ahmedabad,Maharashtra,2024-06-28 01:53:56
LSHOP70382,LocalShop_382,Owner_382,Ahmedabad,West Bengal,2023-07-18 04:11:43
LSHOP70383,LocalShop_383,Owner_383,Nagpur,Tamil Nadu,2025-08-03 00:12:00
LSHOP70384,LocalShop_384,Owner_384,Jaipur,Telangana,2024-10-16 02:31:24
LSHOP70385,LocalShop_385,Owner_385,Kolkata,West Bengal,2025-03-08 07:15:20
LSHOP70386,LocalShop_386,Owner_386,Pune,Karnataka,2023-08-21 08:27:17
LSHOP70387,LocalShop_387,Owner_387,Kolkata,Gujarat,2023-06-12 12:01:27
LSHOP70388,LocalShop_388,Owner_388,Mumbai,Telangana,2025-05-09 12:41:04
LSHOP70389,LocalShop_389,Owner_389,Kolkata,Karnataka,2024-04-27 04:36:37
LSHOP70390,LocalShop_390,Owner_390,Lucknow,Gujarat,2023-02-24 03:53:03
LSHOP70391,LocalShop_391,Owner_391,Lucknow,Tamil Nadu,2023-09-24 22:54:47
LSHOP70392,LocalShop_392,Owner_392,Hyderabad,Telangana,2025-02-26 03:30:40
LSHOP70393,LocalShop_393,Owner_393,Hyderabad,Uttar Pradesh,2024-12-23 03:47:03
LSHOP70394,LocalShop_394,Owner_394,Nagpur,Maharashtra,2025-11-26 21:58:53
LSHOP70395,LocalShop_395,Owner_395,Hyderabad,Rajasthan,2023-08-11 22:18:27
LSHOP70396,LocalShop_396,Owner_396,Nagpur,Maharashtra,2024-04-13 18:51:58
LSHOP70397,LocalShop_397,Owner_397,Surat,Uttar Pradesh,2024-06-12 04:33:40
LSHOP70398,LocalShop_398,Owner_398,Jaipur,West Bengal,2023-11-02 21:25:48
LSHOP70399,LocalShop_399,Owner_399,Bengaluru,Maharashtra,2023-11-10 16:42:26
LSHOP70400,LocalShop_400,Owner_400,Surat,Karnataka,2024-07-17 16:24:39
LSHOP70401,LocalShop_401,Owner_401,Nagpur,Maharashtra,2023-12-31 15:15:41
LSHOP70402,LocalShop_402,Owner_402,Chennai,Rajasthan,2024-07-29 15:25:32
LSHOP70403,LocalShop_403,Owner_403,Jaipur,Gujarat,2023-04-07 15:19:03
LSHOP70404,LocalShop_404,Owner_404,Delhi,West Bengal,2025-07-14 16:04:45
LSHOP70405,LocalShop_405,Owner_405,Lucknow,Gujarat,2024-01-10 14:52:07
LSHOP70406,LocalShop_406,Owner_406,Hyderabad,Maharashtra,2023-03-30 03:33:01
LSHOP70407,LocalShop_407,Owner_407,Jaipur,Telangana,2023-05-01 00:00:25
LSHOP70408,LocalShop_408,Owner_408,Jaipur,Telangana,2025-11-15 13:10:52
LSHOP70409,LocalShop_409,Owner_409,Delhi,Tamil Nadu,2025-11-26 10:34:16
LSHOP70410,LocalShop_410,Owner_410,Ahmedabad,West Bengal,2025-11-21 21:40:17
LSHOP70411,LocalShop_411,Owner_411,Chennai,Delhi,2025-07-10 11:26:05
LSHOP70412,LocalShop_412,Owner_412,Kolkata,Karnataka,2025-08-16 10:10:01
LSHOP70413,LocalShop_413,Owner_413,Mumbai,Uttar Pradesh,2025-08-01 22:24:03
LSHOP70414,LocalShop_414,Owner_414,Jaipur,Delhi,2025-10-06 00:53:03
LSHOP70415,LocalShop_415,Owner_415,Nagpur,Maharashtra,2023-07-19 15:50:47
LSHOP70416,LocalShop_416,Owner_416,Hyderabad,Maharashtra,2024-07-29 22:50:10
LSHOP70417,LocalShop_417,Owner_417,Bengaluru,West Bengal,2024-11-19 13:21:34
LSHOP70418,LocalShop_418,Owner_418,Surat,Uttar Pradesh,2025-11-28 03:34:39
LSHOP70419,LocalShop_419,Owner_419,Kolkata,Maharashtra,2023-11-06 07:02:32
LSHOP70420,LocalShop_420,Owner_420,Hyderabad,Delhi,2024-09-18 22:18:23
LSHOP70421,LocalShop_421,Owner_421,Pune,Maharashtra,2023-07-30 01:42:17
LSHOP70422,LocalShop_422,Owner_422,Kolkata,West Bengal,2025-10-11 03:20:21
LSHOP70423,LocalShop_423,Owner_423,Bengaluru,Maharashtra,2024-07-21 21:39:48
LSHOP70424,LocalShop_424,Owner_424,Mumbai,Uttar Pradesh,2023-05-02 22:16:38
LSHOP70425,LocalShop_425,Owner_425,Mumbai,Maharashtra,2025-06-30 00:05:14
LSHOP70426,LocalShop_426,Owner_426,Pune,Gujarat,2025-07-01 20:32:16
LSHOP70427,LocalShop_427,Owner_427,Ahmedabad,Telangana,2023-11-05 12:36:06
LSHOP70428,LocalShop_428,Owner_428,Delhi,Maharashtra,2023-07-05 15:29:48
LSHOP70429,LocalShop_429,Owner_429,Surat,Tamil Nadu,2024-08-28 08:52:04
LSHOP70430,LocalShop_430,Owner_430,Kolkata,Uttar Pradesh,2024-07-30 01:14:12
LSHOP70431,LocalShop_431,Owner_431,Surat,Tamil Nadu,2024-09-08 22:31:07
LSHOP70432,LocalShop_432,Owner_432,Ahmedabad,Gujarat,2023-03-16 04:20:07
LSHOP70433,LocalShop_433,Owner_433,Mumbai,Maharashtra,2023-04-09 20:49:35
LSHOP70434,LocalShop_434,Owner_434,Kolkata,Rajasthan,2023-10-08 05:53:04
LSHOP70435,LocalShop_435,Owner_435,Ahmedabad,Gujarat,2025-10-20 17:57:49
LSHOP70436,LocalShop_436,Owner_436,Jaipur,Gujarat,2024-03-04 17:23:44
LSHOP70437,LocalShop_437,Owner_437,Pune,West Bengal,2023-01-12 03:06:27
LSHOP70438,LocalShop_438,Owner_438,Ahmedabad,Maharashtra,2024-12-09 16:48:31
LSHOP70439,LocalShop_439,Owner_439,Surat,Tamil Nadu,2024-10-03 10:32:35
LSHOP70440,LocalShop_440,Owner_440,Mumbai,Uttar Pradesh,2024-06-12 03:10:48
LSHOP70441,LocalShop_441,Owner_441,Ahmedabad,Telangana,2025-03-07 09:00:40
LSHOP70442,LocalShop_442,Owner_442,Delhi,Tamil Nadu,2024-11-02 06:40:49
LSHOP70443,LocalShop_443,Owner_443,Lucknow,Tamil Nadu,2025-06-12 14:49:54
LSHOP70444,LocalShop_444,Owner_444,Lucknow,Delhi,2024-02-27 23:03:20
LSHOP70445,LocalShop_445,Owner_445,Hyderabad,Rajasthan,2025-06-10 11:50:24
LSHOP70446,LocalShop_446,Owner_446,Surat,Tamil Nadu,2025-02-20 14:24:06
LSHOP70447,LocalShop_447,Owner_447,Mumbai,Delhi,2024-05-02 15:11:07
LSHOP70448,LocalShop_448,Owner_448,Pune,Maharashtra,2024-02-09 05:47:40
LSHOP70449,LocalShop_449,Owner_449,Kolkata,Karnataka,2023-08-24 22:05:58
LSHOP70450,LocalShop_450,Owner_450,Jaipur,Delhi,2025-06-16 19:39:31
LSHOP70451,LocalShop_451,Owner_451,Lucknow,Delhi,2025-04-07 05:08:00
LSHOP70452,LocalShop_452,Owner_452,Mumbai,Uttar Pradesh,2024-02-26 16:08:20
LSHOP70453,LocalShop_453,Owner_453,Lucknow,Delhi,2024-06-04 17:48:29
LSHOP70454,LocalShop_454,Owner_454,Chennai,Gujarat,2025-04-14 10:08:15
LSHOP70455,LocalShop_455,Owner_455,Lucknow,Uttar Pradesh,2023-06-19 14:21:45
LSHOP70456,LocalShop_456,Owner_456,Jaipur,Maharashtra,2023-09-10 17:36:03
LSHOP70457,LocalShop_457,Owner_457,Mumbai,Gujarat,2023-04-26 17:59:11
LSHOP70458,LocalShop_458,Owner_458,Surat,Gujarat,2023-08-03 15:45:14
LSHOP70459,LocalShop_459,Owner_459,Bengaluru,Gujarat,2025-08-13 23:12:52
LSHOP70460,LocalShop_460,Owner_460,Delhi,Rajasthan,2025-08-17 05:54:05
LSHOP70461,LocalShop_461,Owner_461,Chennai,Rajasthan,2025-07-03 21:37:26
LSHOP70462,LocalShop_462,Owner_462,Delhi,Karnataka,2023-04-03 10:10:17
LSHOP70463,LocalShop_463,Owner_463,Mumbai,Tamil Nadu,2023-01-01 01:38:12
LSHOP70464,LocalShop_464,Owner_464,Chennai,Uttar Pradesh,2025-04-22 01:22:58
LSHOP70465,LocalShop_465,Owner_465,Lucknow,Gujarat,2024-05-08 17:01:34
LSHOP70466,LocalShop_466,Owner_466,Chennai,Maharashtra,2023-09-15 18:37:39
LSHOP70467,LocalShop_467,Owner_467,Nagpur,Rajasthan,2025-11-19 00:46:57
LSHOP70468,LocalShop_468,Owner_468,Ahmedabad,Maharashtra,2025-10-24 05:07:30
LSHOP70469,LocalShop_469,Owner_469,Chennai,Maharashtra,2025-07-21 23:04:46
LSHOP70470,LocalShop_470,Owner_470,Chennai,Delhi,2023-08-31 02:13:27
LSHOP70471,LocalShop_471,Owner_471,Kolkata,Delhi,2023-05-28 23:44:00
LSHOP70472,LocalShop_472,Owner_472,Surat,West Bengal,2025-05-13 10:58:44
LSHOP70473,LocalShop_473,Owner_473,Jaipur,Rajasthan,2025-05-27 19:10:22
LSHOP70474,LocalShop_474,Owner_474,Lucknow,Rajasthan,2025-03-20 21:05:35
LSHOP70475,LocalShop_475,Owner_475,Lucknow,Uttar Pradesh,2023-11-30 07:19:51
LSHOP70476,LocalShop_476,Owner_476,Chennai,Delhi,2024-01-20 16:53:32
LSHOP70477,LocalShop_477,Owner_477,Jaipur,Gujarat,2024-03-16 04:17:08
LSHOP70478,LocalShop_478,Owner_478,Chennai,West Bengal,2025-08-21 01:08:08
LSHOP70479,LocalShop_479,Owner_479,Mumbai,Rajasthan,2023-12-25 22:34:21
LSHOP70480,LocalShop_480,Owner_480,Surat,Tamil Nadu,2023-06-25 08:00:21
LSHOP70481,LocalShop_481,Owner_481,Surat,West Bengal,2025-07-26 22:23:16
LSHOP70482,LocalShop_482,Owner_482,Nagpur,Gujarat,2025-03-30 14:53:45
LSHOP70483,LocalShop_483,Owner_483,Pune,Maharashtra,2024-11-17 15:24:20
LSHOP70484,LocalShop_484,Owner_484,Delhi,Maharashtra,2023-05-15 08:31:29
LSHOP70485,LocalShop_485,Owner_485,Jaipur,Maharashtra,2025-11-06 09:41:31
LSHOP70486,LocalShop_486,Owner_486,Hyderabad,Delhi,2023-12-17 16:16:45
LSHOP70487,LocalShop_487,Owner_487,Hyderabad,Maharashtra,2025-05-15 14:17:38
LSHOP70488,LocalShop_488,Owner_488,Jaipur,Rajasthan,2025-03-15 20:13:19
LSHOP70489,LocalShop_489,Owner_489,Surat,Gujarat,2025-07-29 15:00:09
LSHOP70490,LocalShop_490,Owner_490,Lucknow,Karnataka,2023-02-27 01:00:20
LSHOP70491,LocalShop_491,Owner_491,Bengaluru,Maharashtra,2025-01-04 21:39:41
LSHOP70492,LocalShop_492,Owner_492,Pune,Maharashtra,2025-09-24 08:43:55
LSHOP70493,LocalShop_493,Owner_493,Pune,Tamil Nadu,2023-11-22 16:26:39
LSHOP70494,LocalShop_494,Owner_494,Nagpur,Gujarat,2023-04-06 11:58:51
LSHOP70495,LocalShop_495,Owner_495,Hyderabad,Tamil Nadu,2023-07-19 01:20:23
LSHOP70496,LocalShop_496,Owner_496,Nagpur,Gujarat,2023-08-04 12:01:18
LSHOP70497,LocalShop_497,Owner_497,Lucknow,Rajasthan,2024-10-26 14:17:38
LSHOP70498,LocalShop_498,Owner_498,Ahmedabad,Maharashtra,2025-07-29 20:07:29
LSHOP70499,LocalShop_499,Owner_499,Lucknow,Gujarat,2024-05-28 21:15:44
LSHOP70500,LocalShop_500,Owner_500,Lucknow,Gujarat,2025-04-21 02:24:01
LSHOP70501,LocalShop_501,Owner_501,Nagpur,Maharashtra,2025-12-06 21:45:54
LSHOP70502,LocalShop_502,Owner_502,Jaipur,Maharashtra,2024-01-28 15:18:51
LSHOP70503,LocalShop_503,Owner_503,Surat,Telangana,2023-08-02 04:51:02
LSHOP70504,LocalShop_504,Owner_504,Ahmedabad,Gujarat,2023-07-30 01:29:11
LSHOP70505,LocalShop_505,Owner_505,Nagpur,Maharashtra,2025-12-17 04:47:26
LSHOP70506,LocalShop_506,Owner_506,Kolkata,Maharashtra,2025-09-25 04:59:19
LSHOP70507,LocalShop_507,Owner_507,Ahmedabad,Telangana,2025-02-23 22:20:42
LSHOP70508,LocalShop_508,Owner_508,Mumbai,Karnataka,2023-10-13 11:46:28
LSHOP70509,LocalShop_509,Owner_509,Surat,Delhi,2023-06-15 19:59:44
LSHOP70510,LocalShop_510,Owner_510,Ahmedabad,Uttar Pradesh,2025-11-27 22:15:38
LSHOP70511,LocalShop_511,Owner_511,Delhi,Gujarat,2024-09-28 15:29:48
LSHOP70512,LocalShop_512,Owner_512,Lucknow,West Bengal,2023-05-18 07:12:37
LSHOP70513,LocalShop_513,Owner_513,Mumbai,Telangana,2025-11-13 21:37:53
LSHOP70514,LocalShop_514,Owner_514,Pune,Rajasthan,2025-03-02 13:36:15
LSHOP70515,LocalShop_515,Owner_515,Kolkata,Tamil Nadu,2025-10-15 04:52:00
LSHOP70516,LocalShop_516,Owner_516,Chennai,Telangana,2024-01-08 13:51:23
LSHOP70517,LocalShop_517,Owner_517,Jaipur,Tamil Nadu,2023-10-14 16:44:42
LSHOP70518,LocalShop_518,Owner_518,Nagpur,Gujarat,2023-08-25 13:06:22
LSHOP70519,LocalShop_519,Owner_519,Nagpur,Maharashtra,2023-08-04 04:05:24
LSHOP70520,LocalShop_520,Owner_520,Mumbai,Maharashtra,2024-01-17 02:11:06
LSHOP70521,LocalShop_521,Owner_521,Hyderabad,Rajasthan,2025-01-15 19:12:43
LSHOP70522,LocalShop_522,Owner_522,Kolkata,Gujarat,2025-12-11 10:25:28
LSHOP70523,LocalShop_523,Owner_523,Delhi,Gujarat,2023-10-30 00:57:05
LSHOP70524,LocalShop_524,Owner_524,Jaipur,Maharashtra,2024-04-30 01:48:05
LSHOP70525,LocalShop_525,Owner_525,Jaipur,Karnataka,2025-02-17 02:35:12
LSHOP70526,LocalShop_526,Owner_526,Mumbai,Telangana,2024-01-22 01:57:50
LSHOP70527,LocalShop_527,Owner_527,Surat,Gujarat,2024-10-15 03:13:12
LSHOP70528,LocalShop_528,Owner_528,Kolkata,Maharashtra,2024-06-23 05:45:40
LSHOP70529,LocalShop_529,Owner_529,Delhi,Delhi,2024-03-27 08:14:37
LSHOP70530,LocalShop_530,Owner_530,Chennai,Uttar Pradesh,2025-03-13 12:59:07
LSHOP70531,LocalShop_531,Owner_531,Ahmedabad,Telangana,2024-10-29 08:36:23
LSHOP70532,LocalShop_532,Owner_532,Ahmedabad,Maharashtra,2023-06-06 21:35:31
LSHOP70533,LocalShop_533,Owner_533,Jaipur,West Bengal,2024-01-26 08:35:46
LSHOP70534,LocalShop_534,Owner_534,Jaipur,Maharashtra,2025-11-18 01:33:25
LSHOP70535,LocalShop_535,Owner_535,Pune,Karnataka,2023-08-04 21:05:05
LSHOP70536,LocalShop_536,Owner_536,Mumbai,Gujarat,2023-08-08 04:22:12
LSHOP70537,LocalShop_537,Owner_537,Mumbai,West Bengal,2024-11-22 01:00:13
LSHOP70538,LocalShop_538,Owner_538,Hyderabad,Maharashtra,2023-08-04 10:14:44
LSHOP70539,LocalShop_539,Owner_539,Ahmedabad,Gujarat,2023-05-20 07:04:13
LSHOP70540,LocalShop_540,Owner_540,Hyderabad,Rajasthan,2024-10-07 05:39:01
LSHOP70541,LocalShop_541,Owner_541,Kolkata,Maharashtra,2025-02-26 07:18:07
LSHOP70542,LocalShop_542,Owner_542,Surat,Maharashtra,2025-04-23 15:28:14
LSHOP70543,LocalShop_543,Owner_543,Mumbai,Maharashtra,2024-11-26 09:46:00
LSHOP70544,LocalShop_544,Owner_544,Hyderabad,Delhi,2024-07-01 03:26:55
LSHOP70545,LocalShop_545,Owner_545,Hyderabad,Maharashtra,2025-09-06 01:28:24
LSHOP70546,LocalShop_546,Owner_546,Hyderabad,Rajasthan,2025-10-05 09:50:30
LSHOP70547,LocalShop_547,Owner_547,Surat,Uttar Pradesh,2024-07-24 03:09:18
LSHOP70548,LocalShop_548,Owner_548,Kolkata,Delhi,2023-06-13 21:45:26
LSHOP70549,LocalShop_549,Owner_549,Surat,Rajasthan,2024-12-16 19:01:35
LSHOP70550,LocalShop_550,Owner_550,Kolkata,Maharashtra,2025-12-30 18:05:08
LSHOP70551,LocalShop_551,Owner_551,Ahmedabad,Maharashtra,2023-06-26 16:54:05
LSHOP70552,LocalShop_552,Owner_552,Surat,Uttar Pradesh,2025-10-01 18:17:01
LSHOP70553,LocalShop_553,Owner_553,Chennai,Gujarat,2023-12-22 03:42:27
LSHOP70554,LocalShop_554,Owner_554,Pune,Karnataka,2025-09-22 06:05:51
LSHOP70555,LocalShop_555,Owner_555,Bengaluru,Tamil Nadu,2024-08-05 05:54:48
LSHOP70556,LocalShop_556,Owner_556,Bengaluru,Maharashtra,2024-05-22 01:06:05
LSHOP70557,LocalShop_557,Owner_557,Nagpur,Gujarat,2023-05-28 00:12:00
LSHOP70558,LocalShop_558,Owner_558,Chennai,Rajasthan,2024-12-15 03:44:08
LSHOP70559,LocalShop_559,Owner_559,Bengaluru,Gujarat,2024-09-12 10:35:08
LSHOP70560,LocalShop_560,Owner_560,Ahmedabad,West Bengal,2024-08-01 22:18:49
LSHOP70561,LocalShop_561,Owner_561,Hyderabad,Tamil Nadu,2024-05-25 14:28:54
LSHOP70562,LocalShop_562,Owner_562,Jaipur,West Bengal,2024-07-23 01:47:58
LSHOP70563,LocalShop_563,Owner_563,Surat,Tamil Nadu,2023-01-06 05:26:15
LSHOP70564,LocalShop_564,Owner_564,Delhi,Uttar Pradesh,2023-04-22 12:52:41
LSHOP70565,LocalShop_565,Owner_565,Chennai,Gujarat,2023-11-29 10:19:16
LSHOP70566,LocalShop_566,Owner_566,Chennai,Delhi,2024-09-28 05:15:41
LSHOP70567,LocalShop_567,Owner_567,Hyderabad,Uttar Pradesh,2024-02-06 21:39:25
LSHOP70568,LocalShop_568,Owner_568,Hyderabad,Telangana,2025-09-13 05:39:00
LSHOP70569,LocalShop_569,Owner_569,Nagpur,Maharashtra,2024-12-04 09:13:15
LSHOP70570,LocalShop_570,Owner_570,Ahmedabad,Rajasthan,2023-11-02 07:04:46
LSHOP70571,LocalShop_571,Owner_571,Ahmedabad,Maharashtra,2024-08-17 20:12:04
LSHOP70572,LocalShop_572,Owner_572,Ahmedabad,Rajasthan,2024-03-13 21:40:23
LSHOP70573,LocalShop_573,Owner_573,Ahmedabad,Maharashtra,2023-06-29 09:32:53
LSHOP70574,LocalShop_574,Owner_574,Lucknow,Karnataka,2023-09-10 20:10:47
LSHOP70575,LocalShop_575,Owner_575,Bengaluru,Delhi,2024-07-17 20:45:26
LSHOP70576,LocalShop_576,Owner_576,Hyderabad,West Bengal,2025-04-08 22:41:08
LSHOP70577,LocalShop_577,Owner_577,Bengaluru,Rajasthan,2024-08-18 03:20:17
LSHOP70578,LocalShop_578,Owner_578,Bengaluru,Rajasthan,2025-09-20 21:11:36
LSHOP70579,LocalShop_579,Owner_579,Lucknow,Uttar Pradesh,2023-12-13 02:28:47
LSHOP70580,LocalShop_580,Owner_580,Pune,Rajasthan,2023-07-23 12:48:12
LSHOP70581,LocalShop_581,Owner_581,Jaipur,Gujarat,2023-06-01 17:27:34
LSHOP70582,LocalShop_582,Owner_582,Delhi,Rajasthan,2024-12-11 01:31:57
LSHOP70583,LocalShop_583,Owner_583,Bengaluru,Uttar Pradesh,2023-09-18 11:36:17
LSHOP70584,LocalShop_584,Owner_584,Chennai,West Bengal,2025-05-16 00:38:29
LSHOP70585,LocalShop_585,Owner_585,Pune,Delhi,2025-12-04 14:42:48
LSHOP70586,LocalShop_586,Owner_586,Hyderabad,Delhi,2023-05-16 11:51:34
