po_id,supplier_id,product_id,qty,price,po_ts
PO500370,SUPP80492,PROD200096,125,2914.37,2023-06-24 20:27:31
PO500371,SUPP80609,PROD203248,469,4374.24,2023-11-17 19:44:16
PO500372,SUPP80377,PROD201573,235,3417.76,2024-10-03 00:37:34
PO500373,SUPP80196,PROD204176,43,3137.49,2023-11-06 01:36:17
PO500374,SUPP80531,PROD201117,156,591.64,2025-04-17 03:48:08
PO500375,SUPP80924,PROD204912,473,3109.02,2023-07-30 07:17:19
PO500376,SUPP80720,PROD200951,264,1997.95,2025-02-12 18:15:32
PO500377,SUPP80442,PROD200604,213,1694.31,2025-11-14 13:06:50
PO500378,SUPP80221,PROD204786,448,754.23,2025-06-29 13:10:09
PO500379,SUPP80341,PROD203213,139,4876.3,2024-09-04 10:21:12
PO500380,SUPP80370,PROD200763,51,956.51,2023-06-03 22:02:53
PO500381,SUPP80555,PROD203445,453,3437.04,2023-10-06 03:59:35
PO500382,SUPP80965,PROD200100,228,2944.59,2024-08-09 11:19:24
PO500383,SUPP80326,PROD201669,291,2436.76,2023-08-29 23:36:45
PO500384,SUPP80580,PROD200973,261,1365.09,2024-06-15 05:20:09
PO500385,SUPP80491,PROD203153,39,1405.16,2025-02-05 15:16:17
PO500386,SUPP80429,PROD204962,45,4972.44,2024-02-06 21:13:47
PO500387,SUPP80082,PROD203129,371,2994.67,2025-07-17 16:42:53
PO500388,SUPP80449,PROD201896,79,3773.1,2025-05-19 02:24:14
PO500389,SUPP80694,PROD202860,41,4206.31,2024-10-04 00:17:50
PO500390,SUPP80797,PROD203838,164,4394.4,2025-12-16 12:11:20
PO500391,SUPP80915,PROD202548,156,4402.37,2025-10-01 23:19:35
PO500392,SUPP80583,PROD200165,238,3069.72,2024-05-03 02:42:32
PO500393,SUPP80048,PROD201812,126,2457.12,2024-06-23 18:42:10
PO500394,SUPP80679,PROD204170,363,2151.32,2023-04-17 19:45:48
PO500395,SUPP80078,PROD204737,209,4906.53,2024-05-05 23:27:12
PO500396,SUPP80697,PROD202609,257,3365.76,2025-04-12 15:09:51
PO500397,SUPP80552,PROD204084,307,3699.29,2024-07-15 12:34:30
PO500398,SUPP80708,PROD200358,84,1725.23,2023-02-09 11:20:20
PO500399,SUPP80309,PROD203188,416,2248.15,2025-01-22 05:18:04
PO500400,SUPP80951,PROD200657,21,2174.62,2025-07-05 11:39:38
PO500401,SUPP80658,PROD202460,13,1178.7,2025-04-28 14:05:46
PO500402,SUPP80867,PROD204707,236,2780.18,2023-05-20 03:35:43
PO500403,SUPP80869,PROD204504,20,1274.19,2025-12-29 22:35:10
PO500404,SUPP80131,PROD200991,173,155.08,2023-02-19 18:45:00
PO500405,SUPP80737,PROD202909,280,3616.22,2025-05-15 04:16:48
PO500406,SUPP80117,PROD200930,90,3646.37,2024-01-15 05:41:09
PO500407,SUPP80389,PROD200837,93,895.08,2024-05-28 20:31:51
PO500408,SUPP80808,PROD200827,298,3937.78,2025-08-09 19:19:35
PO500409,SUPP80827,PROD204296,183,4787.2,2025-12-11 18:32:35
PO500410,SUPP80638,PROD204448,160,3542.41,2023-12-29 13:26:51
PO500411,SUPP80905,PROD203596,376,434.43,2025-08-27 19:24:55
PO500412,SUPP80824,PROD203464,49,4497.5,2025-07-20 12:48:57
PO500413,SUPP80209,PROD200289,409,967.35,2024-03-26 20:38:57
PO500414,SUPP80964,PROD204995,207,3453.6,2025-07-01 19:40:26
PO500415,SUPP80780,PROD200286,228,2038.95,2024-07-28 16:57:29
PO500416,SUPP80472,PROD204310,272,1627.1,2025-11-11 09:53:30
PO500417,SUPP80962,PROD201934,11,2313.24,2024-03-14 20:19:55
PO500418,SUPP80131,PROD202314,294,1713.82,2024-09-29 15:07:57
PO500419,SUPP80609,PROD200425,334,2975.05,2023-12-27 03:27:21
PO500420,SUPP80755,PROD204873,86,271.1,2023-04-04 13:03:26
PO500421,SUPP80667,PROD200016,225,2056.15,2025-04-11 06:31:09
PO500422,SUPP80848,PROD202356,399,1688.8,2025-10-15 04:04:52
PO500423,SUPP80757,PROD203868,366,105.3,2024-11-01 07:58:04
PO500424,SUPP80210,PROD200360,482,3272.24,2023-05-07 21:33:41
PO500425,SUPP80679,PROD201843,20,2792.18,2024-03-18 19:42:37
PO500426,SUPP80690,PROD204852,273,1212.03,2023-10-31 08:22:20
PO500427,SUPP80057,PROD201484,75,1483.46,2023-04-10 11:13:31
PO500428,SUPP80377,PROD204668,39,2974.98,2023-04-22 06:24:26
PO500429,SUPP80996,PROD204000,373,3252.09,2023-10-05 14:52:08
PO500430,SUPP80954,PROD200825,477,4813.27,2025-02-07 18:53:34
PO500431,SUPP80328,PROD201425,140,4933.89,2024-08-12 20:54:43
PO500432,SUPP80718,PROD203142,430,600.4,2024-07-18 06:12:34
PO500433,SUPP80374,PROD201479,91,1908.27,2025-07-24 16:12:08
PO500434,SUPP80157,PROD204305,56,4623.35,2024-05-04 02:37:30
PO500435,SUPP80613,PROD200485,223,2183.81,2024-03-04 04:22:46
PO500436,SUPP80973,PROD204231,498,3627.72,2023-02-25 01:40:29
PO500437,SUPP80351,PROD202420,385,4866.91,2024-04-09 00:25:34
PO500438,SUPP80314,PROD201655,39,1528.68,2025-12-30 22:46:48
PO500439,SUPP80067,PROD201723,208,3882.57,2025-10-09 16:08:55
PO500440,SUPP80176,PROD204266,205,4509.05,2023-05-02 23:03:54
PO500441,SUPP80126,PROD200588,381,3869.57,2025-06-16 20:09:11
PO500442,SUPP80611,PROD203808,276,1737.04,2024-06-05 19:40:45
PO500443,SUPP80280,PROD200072,12,523.12,2024-03-28 20:44:03
PO500444,SUPP80500,PROD204347,230,4153.5,2025-06-03 08:32:47
PO500445,SUPP80595,PROD202111,424,2905.39,2025-01-01 12:55:02
PO500446,SUPP80503,PROD201760,132,652.76,2024-08-23 06:06:07
PO500447,SUPP80960,PROD200292,418,2153.1,2023-01-03 23:14:28
PO500448,SUPP80724,PROD202377,20,1121.05,2024-04-23 10:25:49
PO500449,SUPP80630,PROD204776,204,918.71,2023-04-26 11:10:51
PO500450,SUPP80227,PROD201246,120,362.1,2025-04-20 19:02:16
PO500451,SUPP80910,PROD203914,191,892.09,2023-06-11 13:30:31
PO500452,SUPP80552,PROD203948,112,4741.04,2025-08-04 14:45:59
PO500453,SUPP80085,PROD200400,470,1876.61,2023-03-20 00:26:02
PO500454,SUPP80013,PROD202121,74,3443.75,2023-01-28 08:45:25
PO500455,SUPP80516,PROD204675,313,4044.78,2024-05-04 19:52:32
PO500456,SUPP80685,PROD200192,472,1706.03,2024-10-18 19:17:11
PO500457,SUPP80944,PROD204435,174,1458.68,2023-05-20 18:46:23
PO500458,SUPP80560,PROD204581,341,803.59,2023-09-24 20:21:00
PO500459,SUPP80707,PROD200850,301,1734.84,2025-07-08 06:58:31
PO500460,SUPP80695,PROD200243,415,1778.95,2024-04-04 08:12:55
PO500461,SUPP80033,PROD200218,185,4397.53,2024-02-29 02:14:00
PO500462,SUPP80883,PROD200707,211,3831.65,2023-11-27 15:54:37
PO500463,SUPP80612,PROD203840,196,4772.69,2024-01-23 04:17:54
PO500464,SUPP80516,PROD203204,420,1871.15,2025-10-15 14:05:36
PO500465,SUPP80973,PROD203737,187,2238.52,2023-01-05 02:56:17
PO500466,SUPP80409,PROD200850,21,2567.9,2024-11-01 08:03:26
PO500467,SUPP80923,PROD203792,191,3911.57,2023-07-22 18:43:28
PO500468,SUPP80009,PROD201923,215,3860.89,2024-03-06 18:20:47
PO500469,SUPP80618,PROD204039,428,195.77,2023-11-25 16:18:44
PO500470,SUPP80261,PROD200843,244,356.35,2023-10-20 15:15:23
PO500471,SUPP80953,PROD201123,298,478.78,2024-12-25 06:18:06
PO500472,SUPP80356,PROD201451,130,536.54,2023-12-21 04:01:56
PO500473,SUPP80605,PROD204171,278,1955.42,2025-09-24 05:10:06
PO500474,SUPP80458,PROD204418,404,1314.2,2025-01-29 04:28:06
PO500475,SUPP80288,PROD203564,169,3158.36,2025-02-18 15:12:58
PO500476,SUPP80528,PROD204527,394,3580.9,2025-07-18 22:12:40
PO500477,SUPP80440,PROD200428,154,1690.36,2023-12-09 08:46:14
PO500478,SUPP80071,PROD203599,145,4668.13,2023-07-03 07:33:33
PO500479,SUPP80711,PROD203848,124,565.16,2025-09-12 10:12:37
PO500480,SUPP80432,PROD200138,245,383.74,2024-12-04 00:07:09
PO500481,SUPP80512,PROD201433,278,3438.97,2024-10-14 02:17:54
PO500482,SUPP80124,PROD202973,258,889.39,2023-10-01 20:15:55
PO500483,SUPP80967,PROD204188,24,680.86,2025-05-29 19:24:26
PO500484,SUPP80725,PROD202643,357,1858.77,2025-05-12 19:38:14
PO500485,SUPP80643,PROD201534,285,1918.75,2023-04-24 01:40:59
PO500486,SUPP80191,PROD203463,231,333.47,2025-09-30 18:50:12
PO500487,SUPP80286,PROD200948,396,1705.46,2024-03-08 00:17:24
PO500488,SUPP80142,PROD201523,487,3713.4,2023-07-25 02:43:35
PO500489,SUPP80623,PROD200889,161,1736.55,2024-07-09 18:22:59
PO500490,SUPP80234,PROD200900,116,546.4,2024-12-13 03:56:19
PO500491,SUPP80928,PROD201510,482,3998.58,2023-07-13 09:50:24
PO500492,SUPP80965,PROD204672,279,1354.41,2025-09-17 00:45:35
PO500493,SUPP80275,PROD203309,309,691.0,2023-06-18 00:38:27
PO500494,SUPP80335,PROD200421,349,3599.75,2024-08-20 08:44:54
PO500495,SUPP80715,PROD202835,3,4207.51,2025-06-22 08:00:59
PO500496,SUPP80883,PROD200502,15,4338.37,2023-05-30 07:10:43
PO500497,SUPP80374,PROD203681,329,3641.88,2023-10-04 22:15:56
PO500498,SUPP80115,PROD201673,234,4376.81,2025-02-23 08:23:49
PO500499,SUPP80994,PROD202278,240,955.57,2023-11-08 15:25:17
PO500500,SUPP80760,PROD200340,476,510.9,2025-07-03 19:52:32
PO500501,SUPP80071,PROD203290,201,1428.44,2023-07-17 10:24:03
PO500502,SUPP80568,PROD204141,361,3616.36,2023-02-03 15:32:26
PO500503,SUPP80006,PROD202572,161,1466.38,2023-08-19 16:16:06
PO500504,SUPP80627,PROD202491,20,876.94,2023-01-18 02:50:52
PO500505,SUPP80189,PROD202820,110,2565.06,2023-12-26 13:33:28
PO500506,SUPP80207,PROD201143,483,1391.69,2023-03-29 12:02:17
PO500507,SUPP80394,PROD202641,291,2715.88,2023-08-22 15:44:57
PO500508,SUPP80662,PROD204240,408,4076.64,2023-08-06 10:28:55
PO500509,SUPP80379,PROD200590,229,4849.23,2023-03-30 19:33:07
PO500510,SUPP80528,PROD201604,497,1096.59,2024-09-28 08:23:57
PO500511,SUPP80278,PROD204756,448,1187.52,2024-08-28 08:19:36
PO500512,SUPP80579,PROD202375,423,3918.09,2025-02-17 11:07:26
PO500513,SUPP80498,PROD204142,463,2418.55,2024-02-04 18:53:21
PO500514,SUPP80355,PROD204677,217,4366.07,2024-05-22 01:58:35
PO500515,SUPP80914,PROD202184,291,2554.45,2024-12-26 21:14:27
PO500516,SUPP80784,PROD201407,260,4997.47,2025-11-10 13:52:19
PO500517,SUPP80429,PROD200301,289,995.18,2023-08-25 08:28:12
PO500518,SUPP80840,PROD203633,199,1160.33,2024-11-25 02:51:30
PO500519,SUPP80335,PROD200949,193,1622.37,2025-10-12 13:45:44
PO500520,SUPP80942,PROD202658,327,1444.5,2025-09-10 12:36:39
PO500521,SUPP80005,PROD204318,338,4436.82,2023-01-16 15:53:09
PO500522,SUPP80195,PROD201287,164,3752.24,2023-07-19 01:54:49
PO500523,SUPP80853,PROD202052,259,1311.89,2023-08-24 21:40:50
PO500524,SUPP80739,PROD200945,222,4985.3,2025-08-08 23:28:09
PO500525,SUPP80450,PROD204516,420,4672.64,2023-08-09 18:38:39
PO500526,SUPP80049,PROD201578,128,2530.97,2023-05-21 20:36:51
PO500527,SUPP80725,PROD201721,144,770.59,2025-08-22 05:44:29
PO500528,SUPP80452,PROD201332,156,4963.19,2024-07-30 13:16:28
PO500529,SUPP80976,PROD201995,481,816.52,2023-04-05 23:22:25
PO500530,SUPP80252,PROD201379,12,4088.33,2023-05-03 09:09:22
PO500531,SUPP80854,PROD201702,189,3775.98,2023-11-14 11:52:17
PO500532,SUPP80855,PROD202348,350,4623.24,2023-06-10 06:29:04
PO500533,SUPP80313,PROD204935,488,4509.25,2025-07-09 09:22:22
PO500534,SUPP80590,PROD202164,365,3996.02,2023-10-15 11:57:53
PO500535,SUPP80630,PROD201581,209,1232.64,2024-07-01 20:25:30
PO500536,SUPP80554,PROD201211,163,2955.78,2024-01-21 00:16:21
PO500537,SUPP80631,PROD200194,219,713.64,2023-02-04 17:22:41
PO500538,SUPP80689,PROD203551,316,306.08,2025-01-28 22:57:12
PO500539,SUPP80343,PROD203307,473,3008.74,2024-05-30 13:07:25
PO500540,SUPP80329,PROD204545,209,2219.88,2025-03-02 22:57:44
PO500541,SUPP80161,PROD201131,75,495.44,2024-08-05 11:28:17
PO500542,SUPP80175,PROD203131,290,1798.4,2023-11-21 21:15:03
PO500543,SUPP80728,PROD204432,319,3225.72,2023-10-21 16:21:46
PO500544,SUPP80764,PROD200427,136,2515.72,2025-04-04 14:42:10
PO500545,SUPP80801,PROD201910,170,1919.75,2024-06-14 07:28:06
PO500546,SUPP80869,PROD202002,27,4024.85,2024-07-31 02:15:11
PO500547,SUPP80847,PROD203755,206,1340.86,2024-09-17 15:27:09
PO500548,SUPP80553,PROD200826,408,4808.34,2025-07-02 20:39:09
PO500549,SUPP80759,PROD204912,111,1735.97,2025-07-25 15:52:16
PO500550,SUPP80380,PROD202136,123,4623.71,2025-10-01 03:47:14
PO500551,SUPP80980,PROD204097,182,4592.97,2024-06-01 15:36:34
PO500552,SUPP80329,PROD203520,232,1236.68,2023-04-26 22:35:53
PO500553,SUPP80808,PROD200663,133,1352.08,2024-04-26 05:55:44
PO500554,SUPP80804,PROD203449,27,3769.55,2023-03-05 20:20:25
PO500555,SUPP80495,PROD204087,381,1659.53,2025-01-30 09:01:05
PO500556,SUPP80224,PROD202653,462,4196.59,2025-10-12 15:23:35
PO500557,SUPP80209,PROD201649,58,1531.81,2023-09-24 05:38:02
PO500558,SUPP80991,PROD202691,72,4059.56,2024-07-31 03:13:26
PO500559,SUPP80508,PROD203716,415,2369.19,2024-03-18 04:39:31
PO500560,SUPP80829,PROD202207,448,1687.87,2024-02-23 10:19:12
PO500561,SUPP80888,PROD200650,120,648.49,2023-05-05 05:59:10
PO500562,SUPP80630,PROD200155,283,365.39,2025-04-19 07:49:58
PO500563,SUPP80077,PROD200182,114,1638.21,2025-09-22 14:53:33
PO500564,SUPP80225,PROD204705,130,2397.57,2023-01-28 04:59:56
PO500565,SUPP80850,PROD204712,445,3989.1,2025-06-12 15:50:02
PO500566,SUPP80496,PROD200985,477,970.42,2023-06-05 03:09:01
PO500567,SUPP80757,PROD202857,421,4314.08,2023-08-09 09:02:25
PO500568,SUPP80208,PROD200357,224,3666.83,2023-06-22 11:42:28
PO500569,SUPP80794,PROD200941,136,693.67,2023-07-31 21:18:14
PO500570,SUPP80450,PROD200676,434,401.01,2024-01-27 23:16:33
PO500571,SUPP80071,PROD202847,73,1993.3,2023-02-15 03:30:08
PO500572,SUPP80620,PROD201645,90,1112.8,2023-12-18 07:55:41
PO500573,SUPP80358,PROD204247,328,3348.61,2025-03-31 04:09:19
PO500574,SUPP80692,PROD202491,41,3233.94,2023-07-24 17:07:11
PO500575,SUPP80913,PROD200949,212,2236.97,2023-04-02 07:48:46
PO500576,SUPP80708,PROD203334,382,1792.71,2024-12-02 11:05:33
PO500577,SUPP80531,PROD204469,477,3268.49,2024-08-13 21:35:33
PO500578,SUPP80854,PROD204536,475,2977.75,2023-05-22 03:45:15
PO500579,SUPP80210,PROD201938,211,3349.94,2024-04-10 03:34:19
PO500580,SUPP80241,PROD203226,423,597.82,2024-01-09 15:14:01
PO500581,SUPP80638,PROD200173,190,4165.68,2025-03-25 16:05:14
PO500582,SUPP80049,PROD202384,79,214.85,2025-08-13 19:48:34
PO500583,SUPP80164,PROD203823,489,3048.53,2024-10-12 08:32:03
PO500584,SUPP80503,PROD204543,269,335.2,2025-01-14 06:31:47
PO500585,SUPP80161,PROD204917,23,1127.91,2023-07-15 21:38:28
PO500586,SUPP80330,PROD202609,387,196.28,2025-10-13 07:09:45
PO500587,SUPP80551,PROD200449,268,1281.88,2024-07-13 06:18:14
PO500588,SUPP80917,PROD204983,269,1678.79,2023-07-08 15:09:37
PO500589,SUPP80767,PROD204769,106,563.24,2025-04-07 06:40:17
PO500590,SUPP80737,PROD204187,327,782.95,2024-07-16 06:25:43
PO500591,SUPP80992,PROD202740,198,4945.75,2023-09-03 00:13:51
PO500592,SUPP80761,PROD203651,98,1171.01,2023-12-24 10:05:44
PO500593,SUPP80955,PROD200511,65,134.4,2025-04-17 10:40:08
PO500594,SUPP80345,PROD203575,467,3163.15,2023-08-03 13:37:37
PO500595,SUPP80619,PROD204939,71,565.33,2025-11-28 06:07:59
PO500596,SUPP80212,PROD202952,24,3795.39,2025-01-23 00:53:20
PO500597,SUPP80923,PROD204639,343,2744.48,2024-06-15 09:59:02
PO500598,SUPP80635,PROD202620,498,1520.45,2025-12-14 14:29:11
PO500599,SUPP80025,PROD201733,446,4201.7,2023-03-27 18:07:30
PO500600,SUPP80462,PROD202336,373,3143.16,2024-01-15 10:54:00
PO500601,SUPP80278,PROD202649,197,3719.85,2023-11-27 00:03:46
PO500602,SUPP80901,PROD203425,94,4440.22,2023-05-15 18:07:56
PO500603,SUPP80072,PROD200113,399,4951.01,2024-04-25 13:25:28
PO500604,SUPP80668,PROD203266,247,3099.47,2023-11-03 16:19:28
PO500605,SUPP80393,PROD201397,495,4167.68,2023-03-31 16:29:35
PO500606,SUPP80887,PROD202077,177,142.28,2025-10-10 23:34:47
PO500607,SUPP80678,PROD203498,316,2207.18,2025-12-03 02:41:29
PO500608,SUPP80744,PROD200881,461,3005.58,2025-03-13 00:33:48
PO500609,SUPP80377,PROD200440,187,2631.82,2023-02-22 23:32:41
PO500610,SUPP80066,PROD202533,418,4159.78,2023-01-13 23:46:59
PO500611,SUPP80447,PROD202857,479,666.47,2025-03-31 04:02:31
PO500612,SUPP80580,PROD203582,21,434.57,2025-05-10 04:06:44
PO500613,SUPP80649,PROD202502,188,4658.1,2024-05-23 16:20:52
PO500614,SUPP80419,PROD203211,376,3274.75,2024-02-10 22:30:00
PO500615,SUPP80798,PROD201114,301,1582.28,2023-07-31 18:44:15
PO500616,SUPP80400,PROD202764,248,2185.26,2024-01-30 20:32:39
PO500617,SUPP80653,PROD203331,55,4463.67,2025-10-06 18:11:35
PO500618,SUPP80603,PROD201129,137,4601.37,2025-01-27 21:33:25
PO500619,SUPP80460,PROD202942,415,4085.26,2023-01-15 00:54:01
PO500620,SUPP80954,PROD204780,468,3864.43,2025-12-10 00:53:01
PO500621,SUPP80466,PROD202920,104,4065.16,2023-11-24 22:29:06
PO500622,SUPP80333,PROD204100,38,3772.25,2023-09-11 12:27:06
PO500623,SUPP80805,PROD201879,248,4911.06,2023-01-13 11:48:40
PO500624,SUPP80966,PROD200653,374,4577.97,2025-11-03 19:17:41
PO500625,SUPP80176,PROD200046,238,492.72,2024-07-03 13:15:03
PO500626,SUPP80409,PROD202847,411,2793.64,2025-03-28 13:03:41
PO500627,SUPP80567,PROD201848,314,1152.96,2024-04-29 14:59:00
PO500628,SUPP80148,PROD201808,399,2380.54,2023-02-13 18:04:38
PO500629,SUPP80536,PROD201027,55,1405.23,2025-10-10 22:17:44
PO500630,SUPP80765,PROD200406,304,1244.96,2024-12-26 00:41:23
PO500631,SUPP80668,PROD202288,341,3601.93,2024-07-19 21:34:58
PO500632,SUPP80719,PROD202939,388,4734.43,2025-07-08 18:48:58
PO500633,SUPP80693,PROD202008,259,3871.34,2023-03-26 17:13:09
PO500634,SUPP80128,PROD202668,59,1893.73,2024-11-27 23:49:23
PO500635,SUPP80722,PROD203890,105,3702.68,2024-07-13 22:40:43
PO500636,SUPP80565,PROD200830,120,3141.14,2024-11-29 23:59:32
PO500637,SUPP80217,PROD204505,89,2795.8,2023-01-04 15:19:02
PO500638,SUPP80556,PROD202985,240,1117.09,2025-09-17 18:37:27
PO500639,SUPP80793,PROD203246,433,2003.74,2023-03-12 12:06:49
PO500640,SUPP80256,PROD200106,337,107.69,2023-05-03 20:02:51
PO500641,SUPP80891,PROD200208,428,2449.91,2024-01-23 07:56:57
PO500642,SUPP80876,PROD204223,413,604.93,2023-09-16 09:41:58
PO500643,SUPP80907,PROD202961,299,1607.27,2023-06-07 15:01:43
PO500644,SUPP80094,PROD202626,142,3434.87,2023-09-22 16:33:15
PO500645,SUPP80606,PROD204436,223,3122.06,2024-07-09 11:40:25
PO500646,SUPP80180,PROD200042,100,3415.52,2023-05-29 02:27:10
PO500647,SUPP80205,PROD202070,335,2066.77,2024-10-04 13:19:40
PO500648,SUPP80550,PROD204219,462,4981.46,2025-05-19 02:15:05
PO500649,SUPP80024,PROD202154,340,1119.46,2024-12-13 00:37:11
PO500650,SUPP80473,PROD202384,440,704.34,2023-09-16 12:38:46
PO500651,SUPP80379,PROD201412,100,4695.33,2023-10-28 20:07:39
PO500652,SUPP80113,PROD202115,8,4610.91,2024-05-15 17:28:20
PO500653,SUPP80264,PROD200669,83,462.68,2023-09-07 01:41:25
PO500654,SUPP80003,PROD200214,70,374.76,2023-06-02 23:30:00
PO500655,SUPP80621,PROD203851,139,1819.39,2023-06-28 17:21:56
PO500656,SUPP80413,PROD203215,58,352.02,2024-05-31 16:24:13
PO500657,SUPP80949,PROD204058,171,2291.29,2025-06-23 03:03:21
PO500658,SUPP80172,PROD201713,26,2054.76,2024-09-10 03:48:46
PO500659,SUPP80445,PROD204219,42,3345.0,2023-06-15 04:16:15
PO500660,SUPP80501,PROD200309,11,3548.91,2023-06-07 20:59:09
PO500661,SUPP80345,PROD204304,226,3260.03,2024-02-22 20:03:08
PO500662,SUPP80523,PROD204537,252,1498.97,2024-03-30 14:49:11
PO500663,SUPP80380,PROD203196,381,4464.74,2023-01-14 20:18:13
PO500664,SUPP80416,PROD201063,209,4886.26,2025-08-19 02:09:26
PO500665,SUPP80296,PROD201718,381,123.42,2024-10-23 00:12:40
PO500666,SUPP80108,PROD204785,168,225.32,2024-03-14 18:35:55
PO500667,SUPP80490,PROD204231,402,892.44,2025-01-30 14:48:33
PO500668,SUPP80409,PROD201734,133,4548.93,2025-12-24 00:45:05
PO500669,SUPP80867,PROD202907,58,3579.89,2025-09-15 23:16:01
PO500670,SUPP80292,PROD200393,355,3851.83,2023-01-04 14:38:53
PO500671,SUPP80711,PROD200541,290,189.05,2023-05-16 17:44:54
PO500672,SUPP80717,PROD204627,381,2518.39,2025-01-05 16:23:35
PO500673,SUPP80166,PROD200515,140,3243.99,2024-01-29 05:02:20
PO500674,SUPP80861,PROD201500,490,4649.92,2023-01-19 09:35:35
PO500675,SUPP80068,PROD202245,486,2518.72,2024-06-09 12:29:01
PO500676,SUPP80885,PROD203618,163,4539.36,2024-10-11 03:11:10
PO500677,SUPP80112,PROD201505,202,1365.08,2023-07-12 20:23:49
PO500678,SUPP80008,PROD201791,341,4057.46,2023-10-01 12:53:57
PO500679,SUPP80608,PROD202989,413,3658.3,2024-03-10 17:44:56
PO500680,SUPP80758,PROD200545,136,4862.5,2023-11-12 02:32:15
PO500681,SUPP80546,PROD203430,187,2982.25,2024-11-04 02:23:18
PO500682,SUPP80858,PROD201528,492,777.11,2023-09-27 21:19:01
PO500683,SUPP80661,PROD204498,377,1593.95,2023-09-26 09:15:45
PO500684,SUPP80536,PROD200216,495,3303.58,2023-12-06 00:36:01
PO500685,SUPP80835,PROD204282,415,131.46,2023-08-12 05:26:44
PO500686,SUPP80529,PROD203434,405,1395.43,2023-10-29 11:28:03
PO500687,SUPP80535,PROD203103,468,4292.33,2023-04-14 18:20:51
PO500688,SUPP80015,PROD203762,416,4587.1,2025-03-29 09:26:10
PO500689,SUPP80589,PROD201215,38,3854.6,2023-11-02 13:22:36
PO500690,SUPP80871,PROD200514,47,210.08,2023-08-21 05:24:06
PO500691,SUPP80354,PROD201885,500,2196.45,2025-02-13 00:42:30
PO500692,SUPP80734,PROD201872,69,1008.41,2023-09-20 10:15:56
PO500693,SUPP80987,PROD201316,301,2146.82,2023-03-15 11:35:30
PO500694,SUPP80104,PROD202991,268,1605.77,2024-09-12 03:38:00
PO500695,SUPP80555,PROD202663,44,545.92,2023-02-11 16:07:08
PO500696,SUPP80926,PROD201059,96,1249.95,2024-01-31 09:44:11
PO500697,SUPP80968,PROD200887,239,3117.97,2024-01-14 18:35:19
PO500698,SUPP80171,PROD204711,108,647.8,2025-08-04 08:47:20
PO500699,SUPP80321,PROD202083,476,1840.99,2025-02-28 09:36:01
PO500700,SUPP80110,PROD201506,339,2620.76,2025-01-29 18:47:06
PO500701,SUPP80688,PROD201114,189,352.06,2023-09-28 09:44:52
PO500702,SUPP80020,PROD204048,350,4301.16,2025-06-05 19:39:23
PO500703,SUPP80760,PROD204937,379,4345.38,2025-10-12 09:04:16
PO500704,SUPP80450,PROD203587,469,1527.2,2025-01-17 10:49:57
PO500705,SUPP80135,PROD204413,173,641.9,2025-11-18 04:19:59
PO500706,SUPP80930,PROD202236,177,448.38,2025-06-20 11:51:57
PO500707,SUPP80650,PROD202106,41,409.3,2023-04-10 10:15:16
PO500708,SUPP80702,PROD200320,45,936.67,2025-04-01 19:27:19
PO500709,SUPP80343,PROD203576,330,2007.23,2023-01-05 23:20:29
PO500710,SUPP80832,PROD200393,418,3686.94,2023-02-21 02:20:09
PO500711,SUPP80548,PROD204126,104,3002.8,2023-01-11 18:05:10
PO500712,SUPP80315,PROD201298,233,3228.46,2025-02-21 16:18:26
PO500713,SUPP80660,PROD201942,122,2589.95,2024-11-01 02:04:48
PO500714,SUPP80488,PROD204107,362,2442.98,2025-06-06 23:12:16
PO500715,SUPP80384,PROD200554,159,110.34,2024-06-08 22:54:53
PO500716,SUPP80551,PROD203883,177,2191.8,2023-01-15 00:40:16
PO500717,SUPP80995,PROD200866,333,4703.37,2023-07-19 07:19:21
PO500718,SUPP80135,PROD204986,40,4029.42,2024-12-18 19:43:52
PO500719,SUPP80294,PROD202171,282,558.26,2025-04-05 13:26:53
PO500720,SUPP80167,PROD204706,107,447.81,2024-10-11 02:00:21
