sale_id,customer_id,customer_type,product_id,store_id,distributor_id,dealer_id,brand_store_id,supplier_id,division,quantity,sale_amount,discount_amount,sale_ts,channel
SALE2000157,CUST103611,Organization,PROD200423,STORE51898,DIST30348,DEAL41724,BRAND20558,SUPP80446,Retail,22,47958.67,177.52,2025-02-06 13:54:19,Online
SALE2000158,CUST103565,Individual,PROD200502,STORE50711,DIST30201,DEAL40280,BRAND20234,SUPP80690,Retail,24,4431.83,142.66,2024-07-12 12:32:30,Project
SALE2000159,CUST102400,Individual,PROD202253,STORE51478,DIST31349,DEAL41238,BRAND20884,SUPP80682,BrandStore,50,49631.33,144.87,2025-01-31 19:32:00,Offline
SALE2000160,CUST104310,Individual,PROD204163,STORE50494,DIST30067,DEAL41966,BRAND20720,SUPP80965,Dealers,42,16877.76,98.61,2024-10-27 19:01:47,Offline
SALE2000161,CUST104885,Individual,PROD201419,STORE50384,DIST31312,DEAL41707,BRAND20725,SUPP80199,Retail,31,68186.72,46.43,2024-05-14 11:06:14,Project
SALE2000162,CUST104011,Individual,PROD200630,STORE50768,DIST30732,DEAL40216,BRAND20954,SUPP80563,Industrial,20,33816.5,60.26,2024-01-01 01:52:19,Project
SALE2000163,CUST102985,Organization,PROD201861,STORE51554,DIST31745,DEAL40136,BRAND20308,SUPP80152,LocalShop,43,89965.0,100.2,2025-09-07 01:51:21,Project
SALE2000164,CUST102316,Organization,PROD203614,STORE51113,DIST31153,DEAL41754,BRAND20765,SUPP80340,Projects,32,89250.03,35.43,2024-06-07 07:51:37,Project
SALE2000165,CUST102089,Individual,PROD200585,STORE50569,DIST30234,DEAL40353,BRAND20071,SUPP80221,Distributors,8,23894.11,110.1,2024-11-25 19:03:25,Project
SALE2000166,CUST102149,Individual,PROD201708,STORE51629,DIST31081,DEAL41426,BRAND20327,SUPP80807,LocalShop,32,54805.61,6.32,2023-02-27 08:44:23,Online
SALE2000167,CUST102790,Individual,PROD204069,STORE50270,DIST31972,DEAL41749,BRAND20422,SUPP80289,Dealers,3,4948.0,88.56,2023-12-18 03:44:02,Project
SALE2000168,CUST104849,Individual,PROD203330,STORE51632,DIST30341,DEAL41653,BRAND20908,SUPP80772,Projects,4,10739.83,125.55,2025-07-04 03:25:55,Offline
SALE2000169,CUST103710,Organization,PROD204035,STORE50100,DIST31853,DEAL41634,BRAND20930,SUPP80119,Retail,13,4092.91,74.79,2023-03-29 06:28:59,Project
SALE2000170,CUST103560,Individual,PROD201293,STORE50980,DIST30480,DEAL40326,BRAND20423,SUPP80649,Retail,28,36876.08,13.88,2025-07-29 02:10:57,Online
SALE2000171,CUST101628,Organization,PROD204046,STORE51277,DIST31509,DEAL41450,BRAND20063,SUPP80919,LocalShop,35,103742.04,140.53,2024-07-29 14:28:54,Offline
SALE2000172,CUST100957,Individual,PROD204380,STORE50225,DIST31156,DEAL41591,BRAND20272,SUPP80797,Industrial,2,5820.02,169.79,2023-03-28 22:25:57,Project
SALE2000173,CUST103140,Organization,PROD200139,STORE50752,DIST31586,DEAL41935,BRAND20164,SUPP80901,Retail,35,28881.06,23.22,2023-03-30 09:37:14,Offline
SALE2000174,CUST102838,Organization,PROD204795,STORE51024,DIST30306,DEAL40708,BRAND20912,SUPP80406,LocalShop,24,20722.75,86.97,2024-07-31 20:53:14,Online
SALE2000175,CUST101333,Individual,PROD204358,STORE51100,DIST31680,DEAL41679,BRAND20816,SUPP80402,LocalShop,9,9219.93,123.66,2023-11-25 21:48:10,Online
SALE2000176,CUST102745,Organization,PROD200133,STORE51515,DIST31025,DEAL41984,BRAND20373,SUPP80661,LocalShop,11,16197.7,135.44,2024-08-11 23:50:02,Online
SALE2000177,CUST103414,Individual,PROD203754,STORE51286,DIST30561,DEAL40450,BRAND20946,SUPP80073,LocalShop,22,5326.02,196.99,2023-11-20 15:06:58,Online
SALE2000178,CUST102771,Organization,PROD201487,STORE50941,DIST30632,DEAL40921,BRAND20950,SUPP80495,BrandStore,32,61111.52,112.53,2025-08-15 01:26:07,Offline
SALE2000179,CUST102082,Individual,PROD203115,STORE50531,DIST31337,DEAL41435,BRAND20243,SUPP80277,Projects,16,2121.49,97.99,2023-11-25 04:55:13,Offline
SALE2000180,CUST103133,Individual,PROD200426,STORE50433,DIST30019,DEAL41142,BRAND20935,SUPP80870,Dealers,29,36286.48,50.58,2025-06-30 21:47:45,Project
SALE2000181,CUST100861,Individual,PROD202230,STORE50082,DIST30670,DEAL40055,BRAND20201,SUPP80236,Distributors,41,31911.73,125.62,2023-07-16 23:20:19,Online
SALE2000182,CUST103851,Individual,PROD204872,STORE51212,DIST30116,DEAL40090,BRAND20073,SUPP80022,Industrial,28,16451.91,191.71,2024-06-10 10:50:41,Offline
SALE2000183,CUST102672,Individual,PROD203984,STORE50288,DIST31044,DEAL40791,BRAND20516,SUPP80781,LocalShop,47,102204.75,148.67,2025-10-20 17:36:04,Online
SALE2000184,CUST103693,Individual,PROD202091,STORE50180,DIST30668,DEAL41471,BRAND20640,SUPP80779,Dealers,49,112876.58,48.17,2025-06-05 18:39:46,Online
SALE2000185,CUST104567,Organization,PROD204218,STORE50760,DIST31667,DEAL41269,BRAND20527,SUPP80369,LocalShop,19,38571.79,159.58,2024-04-04 08:04:33,Online
SALE2000186,CUST103135,Organization,PROD202492,STORE50583,DIST30497,DEAL40808,BRAND20765,SUPP80543,LocalShop,18,29035.78,11.51,2023-02-20 15:23:20,Offline
SALE2000187,CUST100079,Individual,PROD202608,STORE51695,DIST31703,DEAL40486,BRAND20182,SUPP80284,LocalShop,34,4299.85,144.01,2024-12-02 18:35:59,Offline
SALE2000188,CUST102921,Individual,PROD203454,STORE51352,DIST30763,DEAL41569,BRAND20880,SUPP80710,LocalShop,9,3485.06,37.51,2024-03-14 01:27:34,Online
SALE2000189,CUST100185,Organization,PROD202450,STORE51679,DIST30841,DEAL41956,BRAND20590,SUPP80894,BrandStore,42,63839.94,97.49,2025-03-24 17:12:20,Project
SALE2000190,CUST101325,Organization,PROD202217,STORE51515,DIST30717,DEAL41338,BRAND20354,SUPP80632,Distributors,28,8790.17,114.85,2025-07-01 23:08:10,Offline
SALE2000191,CUST104642,Organization,PROD204399,STORE51269,DIST31461,DEAL40500,BRAND20867,SUPP80309,BrandStore,9,22979.39,17.27,2023-01-14 23:27:46,Offline
SALE2000192,CUST103699,Individual,PROD203138,STORE50276,DIST31934,DEAL41128,BRAND20662,SUPP80371,Projects,17,47323.4,170.54,2024-06-13 09:26:42,Project
SALE2000193,CUST102467,Organization,PROD203738,STORE50526,DIST30074,DEAL41919,BRAND20377,SUPP80163,Industrial,43,24039.23,171.81,2023-05-13 18:39:34,Offline
SALE2000194,CUST100206,Organization,PROD201536,STORE51578,DIST30544,DEAL40315,BRAND20264,SUPP80270,Industrial,24,16366.2,64.47,2024-12-19 18:30:08,Online
SALE2000195,CUST100163,Individual,PROD204967,STORE50042,DIST31282,DEAL40070,BRAND20469,SUPP80422,LocalShop,46,78592.8,142.72,2023-03-01 23:16:06,Online
SALE2000196,CUST101337,Individual,PROD202984,STORE50143,DIST31016,DEAL41680,BRAND20197,SUPP80334,LocalShop,14,31475.89,13.21,2023-11-14 21:30:52,Online
SALE2000197,CUST101521,Organization,PROD200612,STORE51146,DIST30205,DEAL41383,BRAND20386,SUPP80157,Dealers,34,90601.94,174.12,2025-04-27 16:01:08,Offline
SALE2000198,CUST101255,Organization,PROD203581,STORE50671,DIST30141,DEAL40721,BRAND20399,SUPP80723,LocalShop,45,92479.33,79.2,2025-07-12 13:54:07,Online
SALE2000199,CUST101890,Organization,PROD203949,STORE50728,DIST31633,DEAL41186,BRAND20077,SUPP80107,Projects,2,564.66,4.59,2025-10-20 15:26:45,Online
SALE2000200,CUST102961,Individual,PROD203841,STORE50409,DIST30464,DEAL40676,BRAND20166,SUPP80937,Dealers,24,5791.93,0.04,2023-06-29 04:20:46,Project
SALE2000201,CUST104903,Individual,PROD203730,STORE51067,DIST31572,DEAL40290,BRAND20904,SUPP80915,BrandStore,46,101795.44,168.47,2023-10-16 03:10:34,Online
SALE2000202,CUST104292,Individual,PROD203786,STORE50486,DIST30741,DEAL41803,BRAND20721,SUPP80499,Projects,2,2598.42,177.87,2023-06-01 02:43:10,Project
SALE2000203,CUST100033,Individual,PROD200870,STORE51407,DIST31103,DEAL41820,BRAND20094,SUPP80136,Industrial,12,12929.17,114.84,2023-03-13 11:32:27,Online
SALE2000204,CUST101126,Organization,PROD201372,STORE50136,DIST30803,DEAL41902,BRAND20553,SUPP80772,Distributors,42,110182.93,162.84,2023-05-03 05:28:58,Online
SALE2000205,CUST100243,Individual,PROD203050,STORE51205,DIST31276,DEAL41628,BRAND20271,SUPP80443,Retail,16,40725.12,85.01,2024-03-26 08:18:40,Offline
SALE2000206,CUST101260,Individual,PROD200974,STORE51254,DIST30419,DEAL41062,BRAND20491,SUPP80605,Projects,49,136115.67,59.09,2023-11-09 18:12:26,Project
SALE2000207,CUST102420,Organization,PROD201952,STORE51255,DIST30918,DEAL40397,BRAND20877,SUPP80508,Industrial,34,65439.27,43.19,2024-11-23 12:39:19,Online
SALE2000208,CUST103303,Organization,PROD201013,STORE50515,DIST30080,DEAL40381,BRAND20780,SUPP80003,Industrial,34,62224.92,198.83,2024-09-17 12:02:25,Online
SALE2000209,CUST102101,Organization,PROD201034,STORE50621,DIST30190,DEAL41110,BRAND20128,SUPP80466,Dealers,31,61153.19,74.45,2023-10-18 10:20:52,Online
SALE2000210,CUST100164,Organization,PROD201819,STORE50136,DIST31847,DEAL40907,BRAND20390,SUPP80439,Retail,45,96942.11,91.33,2024-05-14 00:40:47,Project
SALE2000211,CUST100010,Individual,PROD202569,STORE50102,DIST31283,DEAL41361,BRAND20310,SUPP80663,Distributors,27,31273.64,89.16,2023-12-07 06:17:40,Online
SALE2000212,CUST101561,Organization,PROD202898,STORE50367,DIST30496,DEAL41781,BRAND20390,SUPP80677,LocalShop,38,47015.29,145.98,2025-08-07 02:27:16,Project
SALE2000213,CUST101732,Individual,PROD201253,STORE51603,DIST30991,DEAL40500,BRAND20892,SUPP80801,Retail,20,6623.02,181.85,2023-07-27 11:38:24,Online
SALE2000214,CUST104523,Individual,PROD203179,STORE50506,DIST30728,DEAL41003,BRAND20621,SUPP80706,Dealers,16,4222.14,38.65,2024-08-06 05:10:30,Online
SALE2000215,CUST101718,Individual,PROD200642,STORE51489,DIST31394,DEAL41859,BRAND20535,SUPP80374,Industrial,34,72085.19,105.81,2025-10-20 14:18:53,Offline
SALE2000216,CUST103119,Organization,PROD200644,STORE50387,DIST30632,DEAL40754,BRAND20581,SUPP80729,Projects,24,62622.49,65.13,2025-11-25 18:55:29,Online
SALE2000217,CUST100330,Organization,PROD204347,STORE51752,DIST31798,DEAL41663,BRAND20500,SUPP80915,Dealers,40,27656.36,142.47,2023-09-15 14:41:30,Offline
SALE2000218,CUST101012,Individual,PROD203432,STORE51529,DIST30536,DEAL40401,BRAND20400,SUPP80848,LocalShop,5,10905.54,115.39,2025-08-23 09:30:35,Offline
SALE2000219,CUST103020,Organization,PROD200148,STORE50738,DIST30888,DEAL40447,BRAND20725,SUPP80719,Retail,25,48082.47,16.5,2024-12-31 03:22:53,Online
SALE2000220,CUST103647,Individual,PROD204293,STORE50206,DIST31079,DEAL41876,BRAND20602,SUPP80942,Industrial,26,45281.19,52.01,2024-08-18 14:11:03,Online
SALE2000221,CUST101437,Individual,PROD201626,STORE50120,DIST30232,DEAL40447,BRAND20469,SUPP80243,Distributors,44,108928.66,189.62,2023-10-11 19:46:19,Project
SALE2000222,CUST101376,Individual,PROD202710,STORE50723,DIST31612,DEAL41984,BRAND20489,SUPP80807,Dealers,40,22775.8,53.39,2023-07-30 01:06:56,Offline
SALE2000223,CUST103366,Organization,PROD200962,STORE51884,DIST31702,DEAL40963,BRAND20310,SUPP80434,Projects,29,70046.94,118.5,2023-04-25 04:36:37,Project
SALE2000224,CUST101979,Organization,PROD204957,STORE51771,DIST30881,DEAL41399,BRAND20975,SUPP80961,BrandStore,36,75433.83,154.04,2023-01-23 00:14:02,Online
SALE2000225,CUST104324,Individual,PROD201148,STORE51068,DIST31388,DEAL41926,BRAND20519,SUPP80193,Distributors,5,3707.76,114.78,2024-04-19 13:33:23,Project
SALE2000226,CUST104576,Organization,PROD202154,STORE51756,DIST31603,DEAL41244,BRAND20477,SUPP80982,LocalShop,49,9507.26,92.02,2025-03-10 21:24:13,Project
SALE2000227,CUST104698,Individual,PROD203542,STORE51646,DIST31816,DEAL40406,BRAND20303,SUPP80421,Retail,36,85034.84,20.18,2025-02-17 20:43:08,Online
SALE2000228,CUST100215,Individual,PROD203399,STORE50733,DIST30558,DEAL41804,BRAND20300,SUPP80117,Industrial,23,5944.01,82.0,2025-04-06 17:52:54,Online
SALE2000229,CUST101008,Individual,PROD204773,STORE50739,DIST31670,DEAL41769,BRAND20076,SUPP80444,BrandStore,7,17782.28,134.05,2025-06-01 21:39:40,Project
SALE2000230,CUST101194,Individual,PROD203880,STORE51407,DIST31146,DEAL41708,BRAND20535,SUPP80434,Industrial,5,7399.31,125.23,2023-05-30 17:12:14,Project
SALE2000231,CUST100794,Organization,PROD204124,STORE50097,DIST30866,DEAL41372,BRAND20988,SUPP80829,Projects,14,9582.84,85.36,2024-03-07 23:53:03,Offline
SALE2000232,CUST100376,Individual,PROD200700,STORE51311,DIST31785,DEAL40742,BRAND20325,SUPP80410,Industrial,8,12173.99,151.08,2024-10-26 10:04:04,Online
SALE2000233,CUST104553,Individual,PROD203790,STORE50918,DIST30920,DEAL40153,BRAND20053,SUPP80101,Distributors,34,47584.63,121.77,2024-10-16 11:19:18,Online
SALE2000234,CUST101182,Individual,PROD203379,STORE51660,DIST31249,DEAL40809,BRAND20465,SUPP80855,Dealers,16,6977.6,49.52,2023-02-12 12:26:05,Project
SALE2000235,CUST101177,Individual,PROD204804,STORE50811,DIST30601,DEAL41192,BRAND20393,SUPP80617,Industrial,3,8257.92,65.85,2025-06-11 13:11:53,Offline
SALE2000236,CUST103365,Organization,PROD200060,STORE51377,DIST30260,DEAL41814,BRAND20938,SUPP80667,Retail,45,6794.12,151.94,2024-09-04 02:35:58,Offline
SALE2000237,CUST100029,Organization,PROD203318,STORE50044,DIST31122,DEAL40921,BRAND20255,SUPP80295,Dealers,28,73528.36,111.4,2025-02-14 19:20:22,Online
SALE2000238,CUST102508,Individual,PROD202805,STORE50157,DIST30740,DEAL40431,BRAND20105,SUPP80495,Projects,29,19398.76,20.44,2023-02-15 22:37:26,Offline
SALE2000239,CUST101355,Organization,PROD201327,STORE51538,DIST31802,DEAL40999,BRAND20066,SUPP80599,LocalShop,46,72835.01,65.68,2023-12-24 09:52:28,Online
SALE2000240,CUST104550,Organization,PROD200970,STORE50618,DIST30373,DEAL40871,BRAND20617,SUPP80745,Dealers,31,13792.83,102.86,2025-07-21 11:25:32,Project
SALE2000241,CUST104180,Individual,PROD200310,STORE51666,DIST31205,DEAL40075,BRAND20090,SUPP80684,BrandStore,48,88870.52,62.26,2024-08-03 04:09:56,Offline
SALE2000242,CUST104716,Organization,PROD202778,STORE50603,DIST31874,DEAL40313,BRAND20045,SUPP80282,Distributors,3,1018.49,82.42,2024-11-03 02:30:31,Offline
SALE2000243,CUST103182,Organization,PROD204029,STORE50386,DIST30783,DEAL40871,BRAND20220,SUPP80481,Retail,26,74574.64,67.2,2025-03-22 05:30:16,Project
SALE2000244,CUST101724,Organization,PROD203891,STORE50075,DIST31938,DEAL40726,BRAND20856,SUPP80657,Projects,39,27502.14,177.36,2024-07-24 19:48:54,Project
SALE2000245,CUST101152,Individual,PROD203791,STORE50153,DIST30526,DEAL40869,BRAND20752,SUPP80880,Retail,2,4412.34,13.2,2024-12-03 12:14:18,Project
SALE2000246,CUST104645,Individual,PROD200749,STORE51580,DIST30722,DEAL41674,BRAND20021,SUPP80757,Distributors,8,4602.36,121.03,2025-08-10 10:29:25,Online
SALE2000247,CUST100105,Organization,PROD203693,STORE51016,DIST31397,DEAL41436,BRAND20085,SUPP80146,Retail,30,67678.78,73.72,2024-05-26 22:42:47,Project
SALE2000248,CUST102948,Individual,PROD203573,STORE50282,DIST31482,DEAL40925,BRAND20312,SUPP80902,Distributors,17,30103.6,172.92,2024-02-01 16:34:54,Online
SALE2000249,CUST100849,Individual,PROD204050,STORE50953,DIST30816,DEAL40879,BRAND20374,SUPP80811,BrandStore,16,34690.58,64.28,2025-12-20 16:28:39,Offline
SALE2000250,CUST100783,Organization,PROD204656,STORE50768,DIST30123,DEAL40427,BRAND20369,SUPP80145,Projects,37,81040.88,51.72,2024-03-26 08:29:25,Online
SALE2000251,CUST101600,Individual,PROD201336,STORE51999,DIST31767,DEAL41165,BRAND20501,SUPP80685,Projects,21,48101.12,44.65,2025-07-14 18:25:44,Project
SALE2000252,CUST102152,Organization,PROD202492,STORE51157,DIST31363,DEAL40594,BRAND20374,SUPP80475,BrandStore,12,17210.82,157.44,2024-11-29 21:56:27,Online
SALE2000253,CUST100195,Individual,PROD204897,STORE51985,DIST30959,DEAL41164,BRAND20242,SUPP80085,Retail,20,48200.87,142.66,2025-08-03 08:15:06,Project
SALE2000254,CUST103463,Individual,PROD203210,STORE51775,DIST31110,DEAL41083,BRAND20161,SUPP80752,LocalShop,12,27158.94,197.67,2023-12-17 05:38:03,Online
SALE2000255,CUST100573,Organization,PROD200916,STORE51405,DIST30875,DEAL41364,BRAND20350,SUPP80637,Distributors,15,17237.17,76.95,2023-09-18 13:41:34,Online
SALE2000256,CUST102232,Organization,PROD202256,STORE50611,DIST30260,DEAL40194,BRAND20591,SUPP80871,BrandStore,14,12088.23,111.12,2024-04-14 11:11:14,Online
SALE2000257,CUST104647,Organization,PROD200041,STORE50143,DIST30365,DEAL41111,BRAND20690,SUPP80461,LocalShop,12,6484.51,102.84,2024-07-18 04:21:54,Offline
SALE2000258,CUST102114,Organization,PROD200758,STORE50664,DIST31947,DEAL40929,BRAND20520,SUPP80516,LocalShop,48,53340.61,171.76,2023-12-10 22:02:59,Project
SALE2000259,CUST103076,Organization,PROD202376,STORE51566,DIST30357,DEAL41871,BRAND20966,SUPP80704,Projects,7,4286.92,74.44,2024-03-09 03:20:05,Online
SALE2000260,CUST103462,Individual,PROD203851,STORE50063,DIST31680,DEAL40222,BRAND20369,SUPP80544,Distributors,44,26599.68,81.23,2025-07-05 21:44:14,Project
SALE2000261,CUST101048,Organization,PROD204620,STORE50079,DIST30564,DEAL41752,BRAND20299,SUPP80532,Retail,39,102363.48,129.41,2023-02-01 15:28:04,Project
SALE2000262,CUST101848,Organization,PROD203340,STORE51611,DIST30561,DEAL41654,BRAND20120,SUPP80204,Dealers,49,102517.68,25.59,2025-02-16 23:01:37,Project
SALE2000263,CUST102730,Organization,PROD200012,STORE51149,DIST31278,DEAL40385,BRAND20195,SUPP80261,LocalShop,38,79003.85,184.04,2024-09-12 11:58:33,Project
SALE2000264,CUST103341,Organization,PROD201173,STORE51922,DIST30807,DEAL40538,BRAND20140,SUPP80282,Dealers,1,2848.18,108.32,2025-09-12 20:01:58,Offline
SALE2000265,CUST104995,Organization,PROD201053,STORE50147,DIST30540,DEAL40533,BRAND20541,SUPP80270,Industrial,48,89719.71,100.8,2025-08-30 06:22:51,Project
SALE2000266,CUST101727,Organization,PROD201569,STORE51926,DIST30097,DEAL41340,BRAND20420,SUPP80872,Dealers,34,84198.23,72.38,2023-01-16 15:56:45,Project
SALE2000267,CUST101987,Individual,PROD204197,STORE50950,DIST31273,DEAL40097,BRAND20895,SUPP80755,LocalShop,46,14984.99,187.84,2023-12-04 17:57:30,Offline
SALE2000268,CUST101523,Organization,PROD204291,STORE50272,DIST30239,DEAL40665,BRAND20024,SUPP80163,Projects,20,59655.74,97.67,2024-12-01 19:13:47,Online
SALE2000269,CUST101104,Organization,PROD201721,STORE50503,DIST30325,DEAL41285,BRAND20223,SUPP80610,Retail,12,13548.24,53.13,2023-01-07 02:31:22,Project
SALE2000270,CUST101203,Individual,PROD200537,STORE51731,DIST31117,DEAL40889,BRAND20023,SUPP80729,Distributors,29,30084.98,95.32,2024-11-20 01:54:30,Project
SALE2000271,CUST103918,Organization,PROD204370,STORE50494,DIST30377,DEAL41438,BRAND20617,SUPP80906,Industrial,27,70491.34,41.19,2023-09-27 18:33:06,Offline
SALE2000272,CUST101110,Individual,PROD202610,STORE51306,DIST31457,DEAL40551,BRAND20755,SUPP80050,Industrial,22,29609.47,101.47,2024-08-14 15:55:57,Online
SALE2000273,CUST101087,Organization,PROD200544,STORE51760,DIST30123,DEAL41605,BRAND20065,SUPP80694,Dealers,26,10209.41,49.39,2025-04-17 09:36:45,Project
SALE2000274,CUST102375,Individual,PROD201591,STORE50066,DIST30312,DEAL41183,BRAND20467,SUPP80895,Industrial,6,7550.65,56.28,2023-04-19 00:15:15,Online
SALE2000275,CUST101881,Individual,PROD201584,STORE51042,DIST30875,DEAL41705,BRAND20910,SUPP80111,BrandStore,16,33282.49,15.23,2024-06-23 00:06:23,Project
SALE2000276,CUST102340,Individual,PROD204137,STORE51055,DIST30430,DEAL40568,BRAND20129,SUPP80646,Retail,2,1429.79,104.61,2024-03-12 06:08:07,Online
SALE2000277,CUST101834,Individual,PROD203094,STORE50872,DIST30096,DEAL41712,BRAND20012,SUPP80343,Dealers,50,76211.87,79.62,2025-12-11 03:12:58,Project
SALE2000278,CUST103024,Organization,PROD203928,STORE50528,DIST31967,DEAL41128,BRAND20671,SUPP80932,LocalShop,8,13589.29,61.75,2024-02-12 08:34:23,Online
SALE2000279,CUST104164,Organization,PROD201302,STORE51717,DIST31912,DEAL41776,BRAND20585,SUPP80689,Retail,1,2018.74,44.24,2025-11-08 09:11:23,Project
SALE2000280,CUST102104,Individual,PROD204650,STORE50765,DIST30044,DEAL41875,BRAND20611,SUPP80933,BrandStore,17,2375.27,172.43,2024-03-30 15:22:11,Project
SALE2000281,CUST100557,Individual,PROD204792,STORE51980,DIST31485,DEAL40027,BRAND20834,SUPP80732,Industrial,36,99807.75,165.84,2023-02-28 13:06:00,Project
SALE2000282,CUST101569,Individual,PROD202491,STORE51583,DIST31673,DEAL40043,BRAND20310,SUPP80747,Industrial,38,18420.35,167.54,2023-07-18 02:29:18,Project
SALE2000283,CUST101529,Individual,PROD203321,STORE50013,DIST31310,DEAL40210,BRAND20919,SUPP80858,Dealers,14,16128.34,5.63,2024-01-25 16:28:55,Offline
SALE2000284,CUST101030,Individual,PROD204617,STORE50460,DIST31329,DEAL40457,BRAND20808,SUPP80283,Dealers,37,16751.98,71.32,2023-01-01 08:16:41,Online
SALE2000285,CUST100652,Individual,PROD202014,STORE51282,DIST30155,DEAL41335,BRAND20927,SUPP80580,Industrial,4,3749.51,35.85,2025-05-30 23:15:32,Online
SALE2000286,CUST100205,Organization,PROD203551,STORE51383,DIST31360,DEAL40114,BRAND20287,SUPP80625,Projects,27,68269.81,102.25,2025-03-15 22:41:45,Project
SALE2000287,CUST100764,Organization,PROD203868,STORE51914,DIST30163,DEAL40651,BRAND20406,SUPP80606,Dealers,17,35209.27,166.93,2023-08-02 00:31:57,Online
SALE2000288,CUST101619,Organization,PROD203010,STORE50713,DIST30205,DEAL41776,BRAND20895,SUPP80287,BrandStore,25,57290.68,81.41,2025-07-28 17:51:08,Project
SALE2000289,CUST100805,Individual,PROD204894,STORE51077,DIST30241,DEAL41949,BRAND20288,SUPP80738,Distributors,32,78565.44,137.86,2023-10-10 21:35:38,Offline
SALE2000290,CUST102244,Organization,PROD201878,STORE50163,DIST31056,DEAL40983,BRAND20531,SUPP80098,LocalShop,22,35146.51,34.75,2024-10-07 12:33:32,Offline
SALE2000291,CUST101839,Organization,PROD202196,STORE51160,DIST31071,DEAL40965,BRAND20842,SUPP80361,BrandStore,35,7878.54,140.95,2023-04-01 17:48:13,Offline
